endpoint	cluster_definition	n_clusters	estimate_per_mm_at_kernel_peak	standard_error	t	p_two_sided	ci_low	ci_high
richness_hurlbert_25000	site	60	179.41810813034138	44.899163002464256	3.996023447485962	6.44153567433407e-05	91.41736570951817	267.4188505511646
richness_hurlbert_25000	campaign_rain_grid	82	179.41810813034138	52.47663962972109	3.4190090942622913	0.0006284962584479806	76.56578442640073	282.270431834282
shannon	site	60	0.18074273271773655	0.08899159930743243	2.03100892808251	0.042254088931103724	0.0063224031485493715	0.35516306228692374
shannon	campaign_rain_grid	82	0.18074273271773655	0.053752182345234635	3.362518968195162	0.0007723481973860894	0.07539039123064693	0.28609507420482616
evenness_h_over_log_hurlbert	site	60	0.010540309211695343	0.006063921512068155	1.7382001384283214	0.0821755547338754	-0.0013447585570359084	0.022425376980426594
evenness_h_over_log_hurlbert	campaign_rain_grid	82	0.010540309211695343	0.006571570462681187	1.6039254652372574	0.1087304828832713	-0.002339732217027003	0.02342035064041769
