reflected	route_shift	max_positive_t_all_endpoints	max_absolute_t_all_endpoints	max_positive_t_richness_hurlbert_25000	max_positive_t_shannon	max_positive_t_evenness_h_over_log_hurlbert
False	0	3.9831423498177845	3.9831423498177845	3.9831423498177845	3.247127248754515	2.2691651014806307
False	1	0.35008374519828295	3.798706555933991	-0.2780269212104783	-1.9041020177121668	0.35008374519828295
False	2	-0.007333614440052555	3.9131398633075465	-1.966098018092011	-1.5864594824521077	-0.007333614440052555
False	3	0.24723872127102609	4.121126503806469	-0.0868515286740946	-0.5172050843959977	0.24723872127102609
False	4	0.5516864322044104	3.7085620554942103	-1.0147073038813343	-0.5539065008630265	0.5516864322044104
False	5	1.134687055615786	3.329878390137037	-1.1001713181485393	0.28208457043369717	1.134687055615786
False	6	1.4591980900699175	3.94444091548554	-0.9300063249803959	0.3332944847772815	1.4591980900699175
False	7	0.8151212478359554	3.415513798171235	-0.6556048567860238	-0.03677477530083659	0.8151212478359554
False	8	0.29333286640494916	2.684396788143445	-0.9247375766676845	-0.21060558222915735	0.29333286640494916
False	9	-0.25399900603190606	2.857754453107072	-0.5783976976306257	-0.25399900603190606	-0.27627797393939635
False	10	-0.006995719797356621	3.6029496435935044	-0.7189059259343447	-0.006995719797356621	-0.06105703081205999
False	11	0.02245183325495306	3.199806662796155	-0.8196241432965218	0.02245183325495306	-0.06805365654527838
False	12	0.013516346138894943	2.404017699329673	-1.0212688752038226	-0.35129190057588605	0.013516346138894943
False	13	0.44777647936749476	1.9760039229243624	-0.25197873014698646	0.05755017837596369	0.44777647936749476
False	14	0.9040544425100999	1.7088771393415911	-0.14355799943085332	0.6657860769181049	0.9040544425100999
False	15	0.9126505870414839	2.752883397808308	0.011699132020575898	-0.029851461221378325	0.9126505870414839
False	16	1.421317595246293	2.8838522883703996	0.42805873462123006	0.22288101719479148	1.421317595246293
False	17	1.8667454289647516	2.889456677046212	0.6881828853272148	0.8779422008536921	1.8667454289647516
False	18	0.7833647470925654	1.91722347718083	0.7833647470925654	0.4271907828439078	0.612006504353878
False	19	0.9979743229816977	1.1069591745282987	0.9979743229816977	0.5919982557774808	0.6022989958142418
False	20	1.6883099821385403	1.6883099821385403	1.6883099821385403	0.7310462218524205	0.9326906787681379
False	21	1.7538627229724268	1.7538627229724268	1.7538627229724268	0.9277002162927708	0.8342840924278226
False	22	1.7688654870082334	1.9573071843473033	1.7688654870082334	0.7934970565098268	1.7145010402965446
False	23	2.839565659673036	2.839565659673036	1.951566381834849	2.6427526425752967	2.839565659673036
False	24	2.8673623336966156	2.8673623336966156	2.364212442234746	2.3695846187756664	2.8673623336966156
False	25	3.0101639687379014	3.0101639687379014	3.0101639687379014	1.926436885043923	1.7532541476086547
False	26	3.116740510074863	3.116740510074863	3.116740510074863	2.1284923028752916	1.8128373529387924
False	27	3.5645784787604495	3.5645784787604495	3.5645784787604495	2.027305802594983	1.42231477636269
False	28	3.800897351263465	3.800897351263465	3.800897351263465	2.615004840813881	2.5235696617097583
False	29	4.066440123186988	4.066440123186988	4.066440123186988	2.7372982375479853	2.586100295625306
False	30	4.3810970278712436	4.3810970278712436	4.3810970278712436	3.3983043770167796	2.617489686035745
False	31	3.8863879878990035	3.8863879878990035	3.8863879878990035	2.9239002586686276	2.26038832435814
False	32	3.877994985460125	3.877994985460125	3.877994985460125	2.747331943009284	2.2413745421567044
False	33	3.6574732169013933	3.6574732169013933	3.6574732169013933	2.797777014868945	2.1656598109908964
False	34	4.013937801648387	4.013937801648387	4.013937801648387	3.197601299133769	2.174266779549983
False	35	4.169137627823176	4.169137627823176	4.169137627823176	3.5893386871181407	2.3556051931549065
False	36	4.425718916810995	4.425718916810995	4.425718916810995	3.685926768224203	2.3492201308832494
False	37	3.904330256798375	3.904330256798375	3.904330256798375	3.252409748445805	2.108422521405293
False	38	3.538388732286869	3.538388732286869	3.5345594297734597	3.538388732286869	2.487043673168271
False	39	4.218056336497809	4.218056336497809	3.6086111612411695	4.218056336497809	2.806627855102742
False	40	4.150001251882104	4.150001251882104	3.7017196453325405	4.150001251882104	2.8150525907326207
False	41	3.489561072833121	3.489561072833121	3.3031365047735233	3.489561072833121	2.329758259865287
False	42	3.295508908130383	3.295508908130383	3.2210040100754926	3.295508908130383	2.404986890923437
False	43	3.075654937148257	3.075654937148257	3.075654937148257	2.7515325172602245	1.4133330818003522
False	44	2.810599033957307	2.810599033957307	2.783175644393069	2.810599033957307	1.1717113394310807
False	45	2.976111870612911	2.976111870612911	2.923377540906821	2.976111870612911	1.2052599805061723
False	46	3.0196651628526316	3.0196651628526316	3.0196651628526316	2.6355493332730426	1.1763695627445023
False	47	1.7157320337224304	2.4668143164399665	1.7157320337224304	1.5901602014892344	1.181865411207449
False	48	1.4395451213617663	3.0254224167675923	1.3794224267988167	1.4395451213617663	1.2803733009106142
False	49	1.7246314923370358	2.4609701572966625	1.4929835874519297	1.7246314923370358	1.4349907116713925
False	50	1.5987690165720196	2.2225780018563794	1.5987690165720196	1.2850747953323471	0.486897092659023
False	51	1.711675642961567	2.8364580262150745	1.711675642961567	1.419430608442695	0.8272973368560019
False	52	1.6100246490532855	2.1847469719950694	1.6100246490532855	1.2863877310385785	0.7611208083735974
False	53	1.4494007331397805	1.4494007331397805	1.0135655524381921	1.1712460109792542	1.4494007331397805
False	54	1.186094414637198	1.186094414637198	0.9822919558804326	1.0826184975178803	1.186094414637198
False	55	2.752477652901112	2.752477652901112	1.2826029085417248	2.580055342027445	2.752477652901112
False	56	1.6674482087028293	1.6674482087028293	1.149840185523535	1.6674482087028293	1.5758259917356212
False	57	2.274927276722464	2.274927276722464	1.667339734226362	2.274927276722464	1.4185487680141622
False	58	2.3406008400530616	2.3406008400530616	1.898904509593114	2.3406008400530616	1.6850703315672606
False	59	3.461530168459528	3.4629291967443945	2.1739372032893534	3.461530168459528	2.3690947109477314
True	0	3.2634242156745223	3.2634242156745223	2.3133267454981383	2.639399594622144	3.2634242156745223
True	1	3.850604644723639	3.850604644723639	2.5820890504148615	3.850604644723639	2.725422771813377
True	2	4.2256106776674	4.2256106776674	4.2256106776674	3.375523154282001	2.8827383729907807
True	3	3.2623635772582498	3.2623635772582498	3.2623635772582498	2.2500507368549854	2.376976207726289
True	4	3.677229189800605	3.677229189800605	3.677229189800605	2.4491724363031726	2.051719241413266
True	5	3.599353627302741	3.599353627302741	3.599353627302741	2.203143352562116	2.0590120619327963
True	6	3.89708162970909	3.89708162970909	3.89708162970909	2.0800754787506577	1.9915386648764632
True	7	3.5420069752808088	3.5420069752808088	3.5420069752808088	1.560543971103992	1.3808871756306582
True	8	2.720141793391155	2.720141793391155	2.720141793391155	1.5476498048532976	1.3436768735930245
True	9	3.242711533578726	3.242711533578726	3.242711533578726	2.6997482693337274	2.1924929993163853
True	10	3.6193943984449355	3.6193943984449355	3.6193943984449355	3.5891221538194036	3.0786649029291873
True	11	3.407028095890442	3.407028095890442	3.407028095890442	3.112501106516749	2.714043331493204
True	12	3.6341210056767252	3.6341210056767252	3.6341210056767252	3.361754596498824	2.471586009336129
True	13	3.8910753176065294	3.8910753176065294	3.8910753176065294	3.7808466938646688	2.371990839304745
True	14	4.124868769003931	4.124868769003931	4.124868769003931	4.093511396282368	2.2387265821023656
True	15	3.7335380947376526	3.7335380947376526	3.7335380947376526	3.690332559017848	2.137397396683397
True	16	3.509273206809007	3.509273206809007	3.509273206809007	3.2720167566599865	1.6568182735598755
True	17	2.9781048034274744	2.9781048034274744	2.9781048034274744	2.9168978373883934	1.4517621873959852
True	18	2.9094788780945215	2.9094788780945215	2.9094788780945215	2.652883833251764	0.8404463024510033
