endpoint	endpoint_label	candidate_peak_days	estimate_per_mm_at_kernel_peak	classical_standard_error	classical_t	partial_r2	n_analysis_units	n_sites	nuisance_rank
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	0.5	-492.60790549501996	214.5187957625376	-2.2963391331000857	0.012312640019380514	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	1.0	241.96434088940285	116.25167978047583	2.0813836096503455	0.01013768248457677	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	1.5	233.8669941309381	61.64896295484781	3.7935268157263917	0.03290157039878216	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	2.0	179.41810813034536	45.044362559262574	3.9831423498177845	0.03615099788728239	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	2.5	150.38514509083865	38.55910313988987	3.9001204085388426	0.03471145478210134	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	3.0	132.31234947597054	35.362935507005474	3.7415544716235214	0.03203490740356381	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	3.5	118.153748783663	33.34763664735019	3.543092124732369	0.028821951269673903	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	4.0	104.99620472526821	31.699171604291536	3.312269671774435	0.02528078392907499	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	4.5	92.1503353525837	30.12436108570869	3.058997171438792	0.021642886917928657	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	5.0	79.9484493635746	28.57559812930442	2.7977874339430557	0.018168785522604484	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	5.5	68.88337379112359	27.097854207903765	2.5420231898299916	0.015046462026107587	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	6.0	59.215743085222826	25.744985177795346	2.300088451256732	0.012352382398894949	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	6.5	50.94382851776598	24.548914124093958	2.0751968197145745	0.01007811120750762	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	7.0	43.90863311317643	23.51781851895973	1.8670368205187873	0.008173370069219397	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	7.5	37.894662078428546	22.643809208778272	1.6735109242899826	0.006577347609248547	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	8.0	32.68931868782614	21.91069933835573	1.4919340630356748	0.005234552786850175	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	8.5	28.1085237822708	21.299287579334035	1.3196931436121617	0.004100351918267373	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	9.0	24.003362489404456	20.790327438039117	1.1545447064718468	0.0031413384359756102	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	9.5	20.258229317996236	20.36596114512619	0.9947102016761072	0.002333662757614945	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	10.0	16.78605478330898	20.01028216997904	0.8388714682141118	0.0016608430167461192	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	10.5	13.523110847044016	19.709454380978727	0.6861230445879288	0.0011116820130452733	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	11.0	10.424315242419437	19.451629740640055	0.5359096066197498	0.0006784970277239527	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	11.5	7.459253665673497	19.226789216855813	0.38796148340431647	0.00035569875868146563	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	12.0	4.6088736616005015	19.02656524361488	0.2422336140332629	0.0001386973650240237	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	12.5	1.862734154034702	18.8440691813638	0.09884988937935381	2.3099467892352975e-05	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	13.0	-0.7832981466249449	18.673730322709826	-0.04194652772040659	4.1595836145743095e-06	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	13.5	-3.3289840668210275	18.511145878800036	-0.17983673666758576	7.645101497332564e-05	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	14.0	-5.771327868742402	18.35293935110549	-0.3144634087397431	0.00023372133186725286	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	14.5	-8.105901750889897	18.196625066982957	-0.44546182168679893	0.00046889642680656655	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	15.0	-10.327896621904946	18.04047792244558	-0.5724846462662276	0.0007741960667167372	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	15.5	-12.432915137752879	17.883408697854907	-0.6952206566326582	0.0011413241682934863	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	16.0	-14.417526867455434	17.72484627592684	-0.8134077239945786	0.001561699420678527	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	16.5	-16.279611630754555	17.564628549957845	-0.9268406436521897	0.0020266964029824136	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	17.0	-18.01852286273444	17.402903787144975	-1.0353745031932087	0.002527873476550776	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	17.5	-19.635106573696596	17.240043825641408	-1.1389244002090628	0.0030571706481945736	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	18.0	-21.13161234201358	17.076569888512182	-1.2374623522156707	0.003607067431766285	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	18.5	-22.511530873811946	16.913091139948097	-1.3310122134114526	0.004170696768119362	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	19.0	-23.779388589829356	16.750255503331942	-1.4196433352971354	0.004741915846232132	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	19.5	-24.94052429802785	16.588711778956405	-1.5034635980393685	0.005315338027703365	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	20.0	-26.000867120560393	16.429081772649486	-1.582612313966667	0.005886332070013943	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	20.5	-26.966729152531023	16.27194097465873	-1.6572533783479138	0.006450995680656144	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	21.0	-27.844621305807017	16.117806289575718	-1.727568926288417	0.007006110396847822	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	21.5	-28.641096683042992	15.967129381415175	-1.7937536547038686	0.00754908416453889	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	22.0	-29.362622703591462	15.820294329779774	-1.8560098877755964	0.00807788704193053	617	60	193
