endpoint	endpoint_label	candidate_peak_days	estimate_per_mm_at_kernel_peak	classical_standard_error	classical_t	partial_r2	n_analysis_units	n_sites	nuisance_rank
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	15.0	6.734542533865313	22.754207722862436	0.29596910672036886	0.00021103427954887474	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	15.5	4.098329846841482	22.501213289996226	0.18213817157422132	7.993171533641874e-05	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	16.0	1.5875751095496757	22.243539140331862	0.07137241513294498	1.2274600276698744e-05	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	16.5	-0.7896705474243829	21.982437805682665	-0.03592279229468561	3.1095011893990927e-06	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	17.0	-3.0284630094228566	21.719311085474708	-0.13943642123383054	4.6847240333250135e-05	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	17.5	-5.126723111879497	21.4556129563723	-0.2389455441009372	0.0001375593231321603	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	18.0	-7.084891888837605	21.192773499230825	-0.3343069697363937	0.00026923147083260173	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	18.5	-8.905530194770956	20.932142809335776	-0.42544761307471457	0.0004359680934300742	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	19.0	-10.592901931594595	20.674952758191772	-0.5123543475763206	0.0006321470709962093	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	19.5	-12.15257061121135	20.42229386513171	-0.5950639380407806	0.0008525282149063708	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	20.0	-13.591029504587485	20.17510433234502	-0.6736534929734243	0.0010923212610720345	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	20.5	-14.91537725958075	19.934168390182755	-0.7482317279373603	0.0013472204249854532	617	60	201
