endpoint	lag_start_complete_days	lag_end_complete_days	estimate_per_mm	site_clustered_standard_error	site_clustered_t	nominal_two_sided_p	interpretation
richness_hurlbert_25000	1	1	-59.77725745700798	120.08084240509156	-0.49780844520852024	0.6186190629016282	descriptive shape sensitivity
richness_hurlbert_25000	2	2	-42.65271916133016	476.61564515475385	-0.08949080793913325	0.9286918584755302	descriptive shape sensitivity
richness_hurlbert_25000	3	4	147.15304587434022	57.86184372679046	2.543179345773375	0.010984882980514872	descriptive shape sensitivity
richness_hurlbert_25000	5	7	18.689306232066677	71.02458190678566	0.26313856034513466	0.7924437840348003	descriptive shape sensitivity
richness_hurlbert_25000	8	14	81.04362594409943	121.6085716714004	0.6664302098957969	0.505136158288033	descriptive shape sensitivity
richness_hurlbert_25000	15	30	18.581517185864485	91.5556963124596	0.20295315238988323	0.8391716490757851	descriptive shape sensitivity
richness_hurlbert_25000	31	60	-32.76446847718599	25.91782768022059	-1.2641672319702346	0.20617000941198116	descriptive shape sensitivity
