Trip	Site	Type	elemental_pc1	elemental_pc1_global_sensitivity
3	51	Rhizosphere	1.974474909148946	1.991052306915113
3	51	Surface	0.02172047161520588	0.11662651033983415
3	52	Deep	6.8445657307118255	6.535042719602115
3	52	Surface	2.4774161149898335	2.3643121702404617
3	53	Deep	-0.5019538606051249	-0.37788730197614895
3	53	Rhizosphere	1.1258194558527068	1.0536400967691144
3	53	Surface	-0.15947126366627176	-0.12154166529047207
3	54	Deep	1.6070975311851325	1.6350885409990399
3	54	Rhizosphere	3.644204258346882	3.7440945550621656
3	54	Surface	5.223815786845144	5.172416930896508
3	55	Deep	6.38140133613074	6.106991141569251
3	55	Rhizosphere	3.838546329182164	3.853657739660617
3	55	Surface	5.967869612908003	5.895903652592636
3	56	Deep	2.8540404765777114	2.7403214831422376
3	56	Surface	2.5289204338370177	2.3539141586265413
3	57	Deep	0.7513570277933079	0.6618908087445357
3	57	Rhizosphere	2.0782267668735837	1.9986677913093847
3	57	Surface	3.0309985290639108	2.7216701690256735
3	58	Deep	4.227762936303948	4.0628257724635155
3	58	Rhizosphere	2.80221314899965	2.6749190157937544
3	58	Surface	5.271992004283482	5.021838466476432
3	59	Deep	3.3420103739711133	3.160158719501627
3	59	Rhizosphere	2.3852907885088306	2.236983453918806
3	59	Surface	3.7788821055717436	3.625032032069728
3	60	Deep	1.3385805745453097	1.3296516340948195
3	60	Rhizosphere	0.7028760858516458	0.6218120588560404
3	60	Surface	-1.2653917564162411	-1.1370813163902544
4	1	Deep	-1.374049948551536	-1.610831120991723
4	1	Rhizosphere	-1.4799144046789912	-1.853647169289063
4	1	Surface	-0.3971751410226035	-0.7096014323776134
4	2	Deep	-0.009054718610910808	-0.27458795575680933
4	2	Rhizosphere	-1.1673861865127795	-1.4688583550619092
4	2	Surface	-0.09690391715498232	-0.3559930498060551
4	3	Deep	-1.799966786690831	-1.9146211963006112
4	3	Rhizosphere	-0.7819681328049606	-1.0911344423053484
4	3	Surface	-1.0452006465682202	-1.2235999102223616
4	4	Deep	-2.5609113781642057	-2.6972546849982786
4	4	Rhizosphere	-0.9665004511949392	-1.28980182895793
4	4	Surface	-2.1639857609287847	-2.2557034439347023
4	5	Deep	-0.761921804655723	-0.9613243391506671
4	5	Rhizosphere	-1.7819440692864355	-1.9921067535040307
4	5	Surface	-0.42680001299427156	-0.6395108586021141
4	6	Deep	-2.45916314729077	-2.538827943757459
4	6	Rhizosphere	-1.240426244161771	-1.5544265735084668
4	6	Surface	-2.6888064520673787	-2.6930034044819835
4	7	Deep	-0.4152182831337529	-0.7300772343095392
4	7	Rhizosphere	-2.3256994968027462	-2.488675979317886
4	7	Surface	0.8271719796639702	0.3625946888812178
4	8	Deep	-2.415428989542349	-2.5237769153161174
4	8	Rhizosphere	-2.7043283439377874	-2.764834862703948
4	8	Surface	-1.666129133231808	-1.9228758479665036
4	9	Deep	-1.978067308920278	-2.0641212696969653
4	9	Rhizosphere	-1.1158397565674385	-1.420414690805678
4	9	Surface	-2.020159404787596	-2.2550750248067932
4	10	Deep	-1.7409861135703524	-1.90224535317019
4	10	Rhizosphere	0.2503910003135577	-0.3149484625692059
4	10	Surface	-0.31715408994459715	-0.5357406599250154
4	11	Deep	-0.7435148960123878	-1.0083212331268112
4	11	Rhizosphere	-0.4871334229949952	-0.8667301292687088
4	11	Surface	-1.126477160423464	-1.461269578452079
4	12	Deep	1.9414684381786398	1.2010451484364775
4	12	Rhizosphere	0.27482238072504167	-0.28381501324799135
4	12	Surface	-1.5964867105361478	-1.7072634976590497
4	13	Deep	0.5708514996249248	0.0016778502351405492
4	13	Rhizosphere	-0.38211013745002	-0.6407916331873453
4	13	Surface	-0.9174725383831781	-1.2392330088191335
4	14	Deep	-0.5544031589165439	-0.8311487112357694
4	14	Rhizosphere	-0.9241772906964081	-1.2128854920275414
4	14	Surface	-1.0120177727111	-1.1622657203916082
4	15	Deep	-0.8375358958118387	-1.2076221971228889
4	15	Rhizosphere	-1.0362534040390734	-1.3955964711383555
4	15	Surface	-2.0333814119450215	-2.138816161174859
4	16	Deep	-1.4299442706757821	-1.8078316957863338
4	16	Rhizosphere	-0.7062721130463442	-1.094990918693651
4	16	Surface	-1.3085500384738098	-1.4381956898689583
4	17	Deep	-1.8723511185700008	-2.1065256036662303
4	17	Rhizosphere	-1.2816633686816947	-1.5626014733842293
4	17	Surface	-1.1514777572886408	-1.3065910838537012
4	18	Deep	1.1496692225341971	0.5513947714825764
4	18	Rhizosphere	-0.8312307845872979	-1.2475449651987198
4	18	Surface	1.1463501793592927	0.6127353452787203
4	19	Deep	-2.273594118682666	-2.4413543988536164
4	19	Rhizosphere	-0.8672293258757624	-1.2076258749032274
4	19	Surface	-2.026112988467927	-2.0996449960083465
4	20	Deep	-0.3687675262588698	-0.7892242712509676
4	20	Rhizosphere	-1.0054431481641732	-1.300890998496072
4	20	Surface	-1.9944560121016108	-2.020078208316985
4	21	Deep	-0.906223002077245	-1.2699083349042848
4	21	Rhizosphere	-2.115630671513043	-2.3031252300597593
4	21	Surface	-0.0838702673413275	-0.39261791943798036
4	22	Deep	-1.7279748095896592	-1.9509917912492851
4	22	Rhizosphere	-1.3844126714600606	-1.7276265045304369
