endpoint	lag_start_complete_days	lag_end_complete_days	estimate_per_mm	site_clustered_standard_error	site_clustered_t	nominal_two_sided_p	interpretation
richness_hurlbert_25000	1	1	949.1007135918928	346.7510160078474	2.7371245354055818	0.006197882524733712	descriptive shape sensitivity
richness_hurlbert_25000	2	2	-369.14293676061624	316.0512485193849	-1.1679844281266143	0.24281304615884813	descriptive shape sensitivity
richness_hurlbert_25000	3	4	77.81808318466614	31.712247504964196	2.4538810493480345	0.014132372099416625	descriptive shape sensitivity
richness_hurlbert_25000	5	7	49.05958154504043	45.35190585848939	1.0817534702537095	0.27936208688673125	descriptive shape sensitivity
richness_hurlbert_25000	8	14	39.20929087456602	19.67765092106241	1.9925798578222307	0.0463074726011298	descriptive shape sensitivity
richness_hurlbert_25000	15	30	-149.1306908069183	81.67907991143124	-1.8258125699827696	0.06787849924112528	descriptive shape sensitivity
richness_hurlbert_25000	31	60	9.092553851953975	10.808250209566067	0.8412604885762563	0.4002020203859208	descriptive shape sensitivity
