endpoint	cluster_definition	n_clusters	estimate_per_mm_at_kernel_peak	standard_error	t	p_two_sided	ci_low	ci_high
richness_hurlbert_25000	site	60	327.54508817803537	95.10874114715365	3.443900994034321	0.0005733856264037839	141.13538091467152	513.9547954413993
richness_hurlbert_25000	campaign_rain_grid	234	327.54508817803537	80.14078107414325	4.087121235753903	4.36758912182348e-05	170.47204357980542	484.6181327762653
shannon	site	60	0.1432947948262498	0.09673331160939623	1.4813386665068002	0.1385163496924651	-0.0462990120334571	0.3328886016859567
shannon	campaign_rain_grid	234	0.1432947948262498	0.08162879750643033	1.7554441472075062	0.07918336632271725	-0.016694708387666624	0.3032842980401662
evenness_h_over_log_hurlbert	site	60	0.013967978064088617	0.008100056356160604	1.7244297384999165	0.08463029283722608	-0.0019078406667309127	0.029843796794908145
evenness_h_over_log_hurlbert	campaign_rain_grid	234	0.013967978064088617	0.006909247099897495	2.0216353333630006	0.043214039001009154	0.0004261025880017092	0.027509853540175523
