Trip	Site	Type	shannon	richness_hurlbert_25000	evenness_h_over_log_hurlbert	evenness_h_over_log_observed	sequencing_depth	n_profiles
1	33	Deep	5.82629063448	1505.98471123	0.796493056088	0.78627527283	1360920	3
1	33	Rhizosphere	5.35692919254	1463.63148467	0.734958027698	0.714228360828	725381	2
1	33	Surface	6.07878120451	950.013248409	0.88664532584	0.881668254686	411842	2
1	34	Deep	5.21899203109	1327.69034678	0.725846563862	0.712354216825	975320	2
1	34	Rhizosphere	5.49805774901	1089.42175728	0.786187087021	0.766932649455	710477	2
1	34	Surface	6.38675798989	1845.2226615	0.849274487737	0.832774490425	1259584	2
1	35	Deep	6.2882257187	1876.81705709	0.836335917545	0.81123262796	2113803	2
1	35	Rhizosphere	5.24325023438	263.914386948	0.89560318146	0.888641096536	218183	2
1	35	Surface	6.18393153915	1696.94638742	0.835459063234	0.819077711168	1257956	2
1	36	Deep	5.82279858872	1023.13232263	0.843441228212	0.833469487013	892955	2
1	36	Surface	5.31950916986	1110.03129701	0.879114528598	0.873636470141	181631	3
1	37	Deep	6.43858656192	1789.91865173	0.859926268005	0.846855569557	568081	2
1	37	Rhizosphere	5.59050500276	1246.76521995	0.785315104004	0.762618573282	906397	2
1	37	Surface	6.35379911014	1662.95913905	0.865291000802	0.856366554528	542644	2
1	38	Deep	6.45101537981	1877.61256409	0.857715886945	0.843830649084	615794	2
1	38	Rhizosphere	5.11115803845	1663.40952627	0.829091281856	0.767451589305	639094	2
1	38	Surface	6.61253887112	2094.01295629	0.866342967318	0.853138018654	776630	2
1	39	Deep	4.23627307391	1234.57891523	0.813386649315	0.697821778203	250047	2
1	39	Rhizosphere	5.24692514505	929.050154811	0.775316503733	0.775456493413	950659	3
1	39	Surface	5.85421432817	900.192678658	0.860583707862	0.858800227956	132265	1
