run_id	analysis_status	weather_product	community_table_role	cohort	nuisance_model	ph_adjusted	n_analysis_units	n_sites	selected_endpoint	selected_peak_complete_days	half_maximum_complete_day	ten_percent_complete_day	estimate_per_mm_at_peak	site_clustered_ci_low	site_clustered_ci_high	classical_t	partial_r2	site_bootstrap_effect_ci_low	site_bootstrap_effect_ci_high	site_bootstrap_partial_r2_ci_low	site_bootstrap_partial_r2_ci_high	site_bootstrap_peak_ci_low	site_bootstrap_peak_ci_high	conditional_lag_rotation_one_sided_p	conditional_lag_rotation_two_sided_p	spatial_route_orbit_one_sided_p	spatial_route_orbit_two_sided_p
primary_nasa_power	temporally_localized_association_borderline	nasa_power	primary_unfiltered	grouped	linear	False	617	60	richness_hurlbert_25000	2.0	5.356746783733919	9.779588897944489	179.5673223157866	92.07380897535174	267.06083565621327	3.9996337760616516	0.036440038950894024	85.25802408642508	249.1375172703633	0.005967988765356446	0.0787369999172886	1.5	4.5	0.056	0.07865	0.08333333333333333	0.10833333333333334
open_meteo_product	temporally_localized_association_supported	open_meteo	primary_unfiltered	grouped	linear	False	617	60	richness_hurlbert_25000	1.0	2.6783733918669594	4.8897944489722445	327.5450881780399	141.13538091467152	513.9547954413993	4.109893975630059	0.03839864811323217	154.8169250171209	558.2880330357036	0.005656750850619843	0.08988182821859733	0.5	6.5	0.04315	0.04865	0.03333333333333333	0.058333333333333334
control_filtered	temporally_localized_association_supported	nasa_power	control_filtered_sensitivity	grouped	linear	False	617	60	richness_hurlbert_25000	2.0	5.356746783733919	9.779588897944489	179.41810813034536	91.41736570951817	267.4188505511646	3.9831423498177845	0.03615099788728239	84.28557276615021	248.7131885489872	0.005763191221145003	0.07862682777990129	1.5	4.5	0.0485	0.0711	0.08333333333333333	0.10833333333333334
paired_bulk	temporally_localized_association_borderline	nasa_power	primary_unfiltered	paired	linear	False	179	60	shannon	2.0	5.356746783733919	9.779588897944489	0.2374704077815989	0.0711493843235104	0.4037914312396878	3.3091252856137308	0.09283833286589721	0.09831264660909285	0.3716193509771387	0.014027380772367247	0.21609625030648608	1.5	4.0	0.08035	0.27	0.24166666666666667	0.35833333333333334
ph_adjusted	temporally_localized_association_supported	nasa_power	primary_unfiltered	grouped	linear	True	547	60	richness_hurlbert_25000	2.5	6.695933479667398	12.224486122430612	193.968889384224	84.18446531567993	303.75331345275697	4.266864272708845	0.049045878327283625	93.0560623026785	277.4543240800161	0.009526353323330879	0.11174716165671392	1.5	5.0	0.048	0.2608	0.075	0.1
quadratic_longitude	temporally_localized_association_borderline	nasa_power	primary_unfiltered	grouped	quadratic_longitude	False	617	60	richness_hurlbert_25000	4.5	12.052680263401317	22.0040750203751	70.93383533402918	0.1100969834509442	141.75757368457533	2.2071643733443707	0.011493043797267172	5.959807316916111	127.36777947027097	0.00018146165111306977	0.04007880875502033	1.5	8.5	0.09035	0.465	0.23333333333333334	0.2833333333333333
quadratic_longitude_and_day	temporally_localized_association_borderline	nasa_power	primary_unfiltered	grouped	quadratic_longitude_day	False	617	60	richness_hurlbert_25000	2.0	5.356746783733919	9.779588897944489	124.4567421848116	4.198887014832138	244.714597354792	2.1492707674722147	0.011008464382383804	-8.145579861617785	207.0640175060514	0.0001132389745232925	0.03789744635615988	1.5	8.5	0.0909	0.67625	0.225	0.16666666666666666
cubic_longitude	temporally_localized_association_supported	nasa_power	primary_unfiltered	grouped	cubic_longitude	False	617	60	richness_hurlbert_25000	2.5	6.695933479667398	12.224486122430612	109.12281568659837	18.59018676150396	199.65544461165496	2.326863111622833	0.012878467844763054	20.02654604115112	184.0346960309801	0.00041300778049678115	0.03892426819774844	1.0	8.0	0.0478	0.3894	0.15	0.2916666666666667
