product	sampling_day_included	endpoint	endpoint_role	position_contrast	window_days	estimate_per_mm	classical_se	classical_t	clustered_se_diagnostic	clustered_p_two_sided_diagnostic	absolute_t_statistic	partial_r2	permutation_p_endpoint_fwer	permutation_p_all_endpoint_fwer	n_site_campaign_pairs	n_sites	n_exposure_cells	nuisance_rank
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	16	-0.0027617048576975794	0.005807423821925535	-0.47554732397366106	0.005951750694943254	0.6426366065338842	0.47554732397366106	0.002109049586700804	0.9984	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	17	-0.00044762216777496835	0.003864355819098941	-0.11583357970367782	0.003376817731780032	0.8945434274719122	0.11583357970367782	0.00012538070936035715	1.0	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	18	-0.0003800885310169979	0.004056646861511152	-0.09369524732932019	0.003529005047557533	0.9142303679961292	0.09369524732932019	8.203812313905215e-05	1.0	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	19	-0.0013154894292723386	0.003617727705492937	-0.36362311825596483	0.004206988766846169	0.7545150898820281	0.36362311825596483	0.0012341923834215498	0.9996	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	20	-0.001026890003457032	0.003610660179857073	-0.2844050540080682	0.0038222797551895737	0.7881920758032279	0.2844050540080682	0.0007553750962427729	1.0	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	21	-0.0010054848787585922	0.0036145834753562736	-0.2781744800234517	0.00380027645755634	0.7913314610470623	0.2781744800234517	0.0007226646802880377	1.0	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	22	-0.000994697628788023	0.003572272338266297	-0.2784495510414449	0.0037012158449906355	0.7881229309521353	0.2784495510414449	0.0007240935560280643	1.0	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	23	-0.0010758344888296073	0.0035729437135969756	-0.3011059157566568	0.003696287940922196	0.7710068962504144	0.3011059157566568	0.0008466169548602312	0.9998	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	24	-0.0011108293455774278	0.0035794003673845195	-0.3103395070580257	0.0037030187921396136	0.7641928708832701	0.3103395070580257	0.0008992897056189377	0.9998	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	25	-0.0011076280841504145	0.00357777411056758	-0.3095858066832229	0.0037013339605449615	0.7647484984884241	0.3095858066832229	0.0008949308272129324	0.9998	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	26	-0.0009576159484286808	0.0036170673770696614	-0.26474927022357153	0.0037142512062731366	0.7965442278791122	0.26474927022357153	0.0006546382342572606	1.0	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	27	-0.0009563062718596392	0.003617655583153217	-0.26434420023647043	0.003715110325877905	0.7968623416156644	0.26434420023647043	0.0006526378622800838	1.0	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	28	-0.0010893368873143463	0.003584925153075787	-0.303866005788076	0.0036230823504901284	0.7636693642660801	0.303866005788076	0.000862195691802228	0.9998	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	29	-0.001136955772757106	0.003595453506042854	-0.3162204074802336	0.003637275903399257	0.7545964176521525	0.3162204074802336	0.0009336634029144218	0.9998	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	30	-0.0011881446536665106	0.0035950732878914783	-0.330492470812288	0.0036271643794637447	0.7432379717653176	0.330492470812288	0.0010197559825957925	0.9998	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	31	-0.0012526809871040577	0.0036032768932211822	-0.3476504926559258	0.003639289276032431	0.7306881091785125	0.3476504926559258	0.001128266371908403	0.9998	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	32	-0.0012849231512694352	0.0035827881112297545	-0.35863777353788273	0.0035960231244338103	0.7208538893259143	0.35863777353788273	0.0012006226846236264	0.9996	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	33	-0.0013101604933466664	0.003581311308478743	-0.3658326184168535	0.0035944382005511553	0.7154872142560604	0.3658326184168535	0.0012492179204234546	0.9996	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	34	-0.0013318224724763873	0.003560008355218871	-0.3741065580714083	0.0035182078379718575	0.7050210241599156	0.3741065580714083	0.0013062887309939477	0.9996	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	35	-0.0013539454308326402	0.0033164441801056695	-0.40825213912977737	0.003064563480987413	0.6586289121524113	0.40825213912977737	0.0015552392306388547	0.9994	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	36	-0.0013549273482528627	0.0033140868856084546	-0.4088388129281357	0.0030606191418660563	0.6579848096226082	0.4088388129281357	0.0015597053410799102	0.9994	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	37	-0.0013549273482528627	0.0033140868856084546	-0.4088388129281357	0.0030606191418660563	0.6579848096226082	0.4088388129281357	0.0015597053410799102	0.9994	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	38	-0.0013534979678947593	0.0033139632595981846	-0.4084227439681603	0.003059312816766874	0.6581860678016952	0.4084227439681603	0.0015565373190873436	0.9994	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	39	-0.0014023849942259594	0.003320075328773533	-0.42239553484589565	0.0030664318203385177	0.6474306519945743	0.42239553484589565	0.0016646820433378967	0.9992	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	40	-0.00145848375099132	0.0033291884699148725	-0.43808987210285916	0.0030751444989709433	0.6352992736289347	0.43808987210285916	0.0017904589370200089	0.9986	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	41	-0.001521835967983664	0.0033317074376010484	-0.4567735902644086	0.003079800441641016	0.621211121627277	0.4567735902644086	0.0019461314745837948	0.9984	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	42	-0.0015607819077144557	0.0033384660652419312	-0.4675146840533631	0.0030845692893806055	0.6128589602960988	0.4675146840533631	0.0020385459332901306	0.9984	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	43	-0.0015886434308016264	0.0033419103260565936	-0.47536985610149596	0.003088500982505424	0.6069907991569106	0.47536985610149596	0.0021074790593281975	0.9984	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	44	-0.001625339939228923	0.0033487752252042637	-0.4853535486633872	0.00309205900605541	0.5991316069861441	0.4853535486633872	0.0021967344552371103	0.9982	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	45	-0.001499754502934667	0.003320000943033248	-0.4517331557033982	0.0030490733937808727	0.6228096770415106	0.4517331557033982	0.0019034991636349573	0.9986	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	46	-0.0014979759772136107	0.0032714324230699006	-0.45789604781379384	0.0029610791971283034	0.6129349107281692	0.45789604781379384	0.0019556891926698025	0.9984	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	47	-0.0014757732835045856	0.003280008833507546	-0.4499296673925224	0.0029627360535593545	0.6184053641146458	0.4499296673925224	0.0018883591811992002	0.9986	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	48	-0.0014827632338281626	0.0032898170906192634	-0.4507129706560837	0.002970476048526314	0.6176618314181235	0.4507129706560837	0.0018949274973014405	0.9986	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	49	8.174909061214992e-05	0.003339658324262766	0.024478279714496284	0.0028614409398619164	0.9772081735160456	0.024478279714496284	5.5998394620067e-06	1.0	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	50	0.002072403217609948	0.0030041185326240122	0.689854010454029	0.0027234061001243093	0.4466809347387287	0.689854010454029	0.00442795605465625	0.9944	0.9994	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	51	0.0029870243321855616	0.0028998571872369296	1.0300591164738315	0.002668406780098796	0.26296796767914465	1.0300591164738315	0.009818728029032373	0.9748	0.9966	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	52	0.0032994379693337328	0.002847923702074003	1.1585415602710543	0.002622280044066025	0.2083076853528112	1.1585415602710543	0.01238869357557567	0.9592	0.9926	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	53	0.0029021060072512333	0.0027974149234153618	1.0374242244007386	0.0025031467732037817	0.24630007186397251	1.0374242244007386	0.009958238106141451	0.9742	0.9966	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	54	0.002756741072432173	0.0028704970664966134	0.9603706286997613	0.0025891404874968703	0.2869971648331391	0.9603706286997613	0.008546071053898098	0.9822	0.998	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	55	0.002747582914818189	0.002866048873382717	0.9586657577040179	0.002624928996904553	0.2952257075079092	0.9586657577040179	0.008516013807166998	0.9824	0.998	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	56	0.0027649572069716106	0.0028634429485252444	0.965605830699593	0.0026176137043651257	0.29083608746378653	0.965605830699593	0.008638691132178859	0.982	0.998	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	57	0.002487362950000369	0.0028303309547417304	0.8788240632542361	0.0025817043612278512	0.3353178813741605	0.8788240632542361	0.007166326660351195	0.9864	0.9984	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	58	0.0025908823254522668	0.0027898914603350627	0.9286677859292436	0.002554179926905323	0.3104064516654035	0.9286677859292436	0.007995591289225149	0.9836	0.9984	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	59	0.0025616089525439317	0.0027924261685767816	0.9173416942477334	0.002553956896894814	0.3158627154952639	0.9173416942477334	0.007803263686415216	0.9846	0.9984	179	60	69	71
NASA_POWER_PRECTOTCORR	False	evenness_h_over_log_hurlbert	primary	Surface-minus-shallow-subsurface	60	0.0025614457426707095	0.002791404320741166	0.9176190362815665	0.002553313107559283	0.31577154606075064	0.9176190362815665	0.007807945910899826	0.9846	0.9984	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	1	-0.3090162024956683	0.401032426999475	-0.770551660392472	0.3591993906675203	0.3896283466770428	0.770551660392472	0.005518441936439785	0.9848	0.9994	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	2	0.033201726956856734	0.2497961174123124	0.13291530429215642	0.2712327067322985	0.9025739357787467	0.13291530429215642	0.0001650800161923667	1.0	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	3	-0.19914465233897438	0.1991449302450153	-0.9999986045035614	0.18625870979526887	0.2849872023386695	0.9999986045035614	0.009259233656032474	0.9448	0.9972	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	4	-0.12938450219716374	0.06904608915093613	-1.8738860345055408	0.056865097446157434	0.022888628931032214	1.8738860345055408	0.03177452568227191	0.509	0.8312	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	5	-0.12292805898475825	0.09789586112445793	-1.255702310320108	0.09526807362514328	0.19693317046337144	1.255702310320108	0.01452233315191323	0.8632	0.9858	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	6	-0.1039362629143691	0.09246789881285221	-1.12402535635343	0.0911193309790301	0.2540110415291421	1.12402535635343	0.011669988348746699	0.909	0.994	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	7	-0.047939859222075894	0.07747105531862644	-0.6188099416602327	0.07906141878943176	0.544274235010225	0.6188099416602327	0.0035659835234029456	0.9948	0.9996	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	8	0.012281319786093953	0.06049835477434853	0.2030025416707905	0.062189867173206674	0.8434511154232003	0.2030025416707905	0.0003849922091922375	1.0	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	9	-0.0716560701592381	0.0662075756148449	-1.0822941256162164	0.07066469257759136	0.3105687619953178	1.0822941256162164	0.01082874957034792	0.9242	0.995	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	10	-0.03593660154630279	0.07740541383643755	-0.46426470404562487	0.07451783647856376	0.6296247880923165	0.46426470404562487	0.002010358871241581	0.999	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	11	-0.03617088286508884	0.07737575073245558	-0.4674705256192987	0.07455674712641258	0.6275730195468319	0.4674705256192987	0.002038161640418321	0.999	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	12	-0.036549565637634986	0.07741077697106105	-0.472150869268481	0.07463072032179187	0.624318683221116	0.472150869268481	0.0020790930703496586	0.999	1.0	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	13	-0.04737483794695103	0.07437686728720912	-0.636956619374829	0.07148958270635414	0.5075344347959625	0.636956619374829	0.003777394338317521	0.994	0.9996	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	14	-0.045656052354040175	0.0713053461575908	-0.6402893305242005	0.06551896180750819	0.48590465923145865	0.6402893305242005	0.003816874961925331	0.994	0.9996	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	15	-0.04555465295635894	0.07085587319426105	-0.6429199289022187	0.06490579256194667	0.4827676929823854	0.6429199289022187	0.0038481813502488408	0.9938	0.9996	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	16	-0.04733595041662969	0.07087020506690463	-0.6679245583096938	0.06529274475037873	0.4684641467471855	0.6679245583096938	0.004152064329934386	0.992	0.9994	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	17	-0.0388631876955301	0.04705977944581627	-0.8258259633425701	0.04758360571213044	0.4140799874120912	0.8258259633425701	0.006333357426744173	0.9804	0.999	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	18	-0.03692686466050606	0.049428850594273	-0.7470710772462215	0.047019238030019256	0.4322445721589324	0.7470710772462215	0.005188964063276814	0.987	0.9994	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	19	-0.06622704101468525	0.04375513810214142	-1.5135831787363057	0.04924405928022802	0.1786660194421702	1.5135831787363057	0.020961793941087232	0.7286	0.9562	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	20	-0.05288833057465653	0.04382687245299412	-1.2067557554188049	0.04572490332704656	0.2474098331797544	1.2067557554188049	0.013427159119979722	0.8796	0.9904	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	21	-0.05112180754092465	0.04389397875169927	-1.164665610062646	0.04535041114051448	0.2596316083555671	1.164665610062646	0.012518369082279796	0.8948	0.9926	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	22	-0.049026041259195116	0.043396255297164975	-1.1297297640886061	0.04427685196925524	0.26818100447413684	1.1297297640886061	0.011787339108579556	0.9068	0.994	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	23	-0.04930217121459736	0.04340427841565951	-1.1358827519825785	0.04409138711103053	0.26348950478172495	1.1358827519825785	0.011914552501223441	0.9048	0.9934	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	24	-0.04949217609673749	0.04348280182167976	-1.138201174333287	0.044096005752629036	0.2617037847064423	1.138201174333287	0.011962656715801455	0.9036	0.9934	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	25	-0.049517494838288545	0.04346244121465518	-1.1393169240938001	0.044115923776051454	0.2616752379536562	1.1393169240938001	0.011985840343255299	0.903	0.9934	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	26	-0.049485024087948574	0.04394052616273263	-1.1261818737600464	0.044439460184229	0.2654774715058499	1.1261818737600464	0.011714285541766388	0.9086	0.994	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	27	-0.04950278935241978	0.043947524954853476	-1.1264067635952908	0.04445228845696754	0.2654438658143673	1.1264067635952908	0.011718909681413404	0.9084	0.994	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	28	-0.0473699307614616	0.04357196258594493	-1.08716541441128	0.043246017967080136	0.2733592291644267	1.08716541441128	0.010925379619029035	0.9216	0.995	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	29	-0.0479658341418929	0.043696843222378885	-1.0976956366799442	0.043400411088272625	0.2690759333472482	1.0976956366799442	0.011135681592259167	0.9178	0.9948	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	30	-0.048033552004117686	0.043693378878162534	-1.0993325130120417	0.043286081776273605	0.26713841032308616	1.0993325130120417	0.01116854606671779	0.9172	0.9946	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	31	-0.04869317042380176	0.04378980515935899	-1.1119750418299086	0.043390704638124	0.26177622059392525	1.1119750418299086	0.01142395241069872	0.9126	0.9944	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	32	-0.04795698013504892	0.04354715520827576	-1.1012655110461753	0.04298497505307146	0.2645640838038511	1.1012655110461753	0.01120741618178692	0.9154	0.9946	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	33	-0.04812361701001758	0.04352835407592961	-1.1055694163411767	0.04296155082071726	0.26264750761887357	1.1055694163411767	0.011294196464651263	0.9142	0.9946	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	34	-0.04467842037024317	0.04330223130802472	-1.0317810196067985	0.04202789956462927	0.2877521373991848	1.0317810196067985	0.009851258853895319	0.938	0.9966	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	35	-0.035787145637827096	0.04039698993146931	-0.885886441008043	0.03794899497170896	0.3456641442815541	0.885886441008043	0.0072811270635846454	0.9716	0.9984	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	36	-0.03575557194378375	0.04036841791497439	-0.8857313164735263	0.03792807791940607	0.34582394738991906	0.8857313164735263	0.007278595898899107	0.9716	0.9984	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	37	-0.03575557194378375	0.04036841791497439	-0.8857313164735263	0.03792807791940607	0.34582394738991906	0.8857313164735263	0.007278595898899107	0.9716	0.9984	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	38	-0.035798539389502775	0.04036648058427334	-0.8868382596487685	0.03793498416846865	0.34533247598143957	0.8868382596487685	0.007296667295033478	0.9712	0.9984	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	39	-0.03622741414196225	0.040440113912197394	-0.8958286868483689	0.038054473319857195	0.341102905220104	0.8958286868483689	0.007444251932124661	0.9694	0.9984	179	60	69	71
NASA_POWER_PRECTOTCORR	False	shannon	secondary	Surface-minus-shallow-subsurface	40	-0.03687334649037679	0.04054908045166882	-0.9093509909386673	0.03828121035704704	0.33543557004525637	0.9093509909386673	0.007668949745265013	0.9664	0.9984	179	60	69	71
