entity_id	entity_kind	stable_key_type	stable_key	iri_scheme_version	canonical_key	key_sha256	primary_identifier	primary_label	source_snapshot_id	source_row	curation_status
https://rubalkhali.science/kb/RAK_CTL_b4df2d1e77cb02ce9926be53558a8fb1941e1c8116f923acbf4e0cdea5c94366	sequencing_run	run_accession_or_facility_sample	IBEX:e0929_Extraction_Ctrl_Pro_Trip1	control-key-v1	sequencing_run|run_accession_or_facility_sample|IBEX:e0929_Extraction_Ctrl_Pro_Trip1	b4df2d1e77cb02ce9926be53558a8fb1941e1c8116f923acbf4e0cdea5c94366	IBEX:e0929_Extraction_Ctrl_Pro_Trip1	control sequencing assay for e0929_Extraction_Ctrl_Pro_Trip1	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	11	confirmed
https://rubalkhali.science/kb/RAK_CTL_3b000989325c177b92489a99c8a7913aeac476786c6b8b999467ff4cdcf3c05c	fastq_dataset	run_accession_or_facility_sample	IBEX:e0929_Extraction_Ctrl_Pro_Trip1	control-key-v1	fastq_dataset|run_accession_or_facility_sample|IBEX:e0929_Extraction_Ctrl_Pro_Trip1	3b000989325c177b92489a99c8a7913aeac476786c6b8b999467ff4cdcf3c05c	IBEX:e0929_Extraction_Ctrl_Pro_Trip1	control-derived FASTQ dataset for e0929_Extraction_Ctrl_Pro_Trip1	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	11	confirmed
https://rubalkhali.science/kb/RAK_CTL_c63c404c26cee092b0003ea09a05202242888872c72bc6aa0739935f23f3d767	control_role	material_and_role	https://rubalkhali.science/kb/RAK_CTL_667735457ccd5004687ac683955799bfccb7a2ea473b71faebe0aaa30de4f789|extraction_blank	control-key-v1	control_role|material_and_role|https://rubalkhali.science/kb/RAK_CTL_667735457ccd5004687ac683955799bfccb7a2ea473b71faebe0aaa30de4f789|extraction_blank	c63c404c26cee092b0003ea09a05202242888872c72bc6aa0739935f23f3d767	e0929_Extraction_Ctrl_Pro_Trip1:extraction_blank	extraction blank for e0929_Extraction_Ctrl_Pro_Trip1	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv		confirmed
https://rubalkhali.science/kb/RAK_CTL_69505ea144df7565015b1efb498082949cb5b596a6740d153c0a2f3143e14f61	control_material	assay_sample_and_index	20250714_16S|e8294_FPosCtrl1|374	control-key-v1	control_material|assay_sample_and_index|20250714_16S|e8294_FPosCtrl1|374	69505ea144df7565015b1efb498082949cb5b596a6740d153c0a2f3143e14f61	e8294_FPosCtrl1	16S positive control e8294_FPosCtrl1	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	12	confirmed
https://rubalkhali.science/kb/RAK_CTL_58e8eeefedc95da1fca6777a43516b7de847f420fcdae1d37e745326f6df7bad	metadata_assertion	claim_tuple	https://rubalkhali.science/kb/RAK_CTL_69505ea144df7565015b1efb498082949cb5b596a6740d153c0a2f3143e14f61|http://semanticscience.org/resource/SIO_000244|https://rubalkhali.science/kb/RAK_CTL_24320eab3380ef6d405c590160b8d3310c2d641b7621bcef232f6d05cf4c2e60|data/metadata/samples/controls/control_ground_truth.tsv	control-key-v1	metadata_assertion|claim_tuple|https://rubalkhali.science/kb/RAK_CTL_69505ea144df7565015b1efb498082949cb5b596a6740d153c0a2f3143e14f61|http://semanticscience.org/resource/SIO_000244|https://rubalkhali.science/kb/RAK_CTL_24320eab3380ef6d405c590160b8d3310c2d641b7621bcef232f6d05cf4c2e60|data/metadata/samples/controls/control_ground_truth.tsv	58e8eeefedc95da1fca6777a43516b7de847f420fcdae1d37e745326f6df7bad	974927c3c0646a78f7f5983087ce1087f86853b37b9c04b7fbc0eb874eb3298c	control metadata assertion	data/metadata/samples/controls/control_ground_truth.tsv		confirmed
https://rubalkhali.science/kb/RAK_CTL_e145f26b422f39dd20ef0a420cb9bc670ee422465dc7a70221eef47416e85172	metadata_disposition	disposition_tuple	https://rubalkhali.science/kb/RAK_CTL_69505ea144df7565015b1efb498082949cb5b596a6740d153c0a2f3143e14f61|positive_control_product_identity|unresolved|analysis/v3/control_audit/positive_control_expected_taxon_recovery.tsv	control-key-v1	metadata_disposition|disposition_tuple|https://rubalkhali.science/kb/RAK_CTL_69505ea144df7565015b1efb498082949cb5b596a6740d153c0a2f3143e14f61|positive_control_product_identity|unresolved|analysis/v3/control_audit/positive_control_expected_taxon_recovery.tsv	e145f26b422f39dd20ef0a420cb9bc670ee422465dc7a70221eef47416e85172	aff091e3debd16ded1964cdf26e961021a046a450db2f759edaf415644d7bb04	unresolved: positive_control_product_identity	analysis/v3/control_audit/positive_control_expected_taxon_recovery.tsv		confirmed
https://rubalkhali.science/kb/RAK_CTL_61b4cbb6ec12dde20b4fb9e4818954e01c215f42b8fa002426b4b12364eb0d28	laboratory_process	control_extraction	20250714_16S|e8294_FPosCtrl1|374	control-key-v1	laboratory_process|control_extraction|20250714_16S|e8294_FPosCtrl1|374	61b4cbb6ec12dde20b4fb9e4818954e01c215f42b8fa002426b4b12364eb0d28	20250714_16S|e8294_FPosCtrl1|374:extraction	DNA extraction process for 20250714_16S|e8294_FPosCtrl1|374	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	12	confirmed
https://rubalkhali.science/kb/RAK_CTL_84252d298c4bda8643ba52ed436f68d0ea02d4687deb3f4af202dceb666fd2a8	dna_extract	control_extraction_output	20250714_16S|e8294_FPosCtrl1|374	control-key-v1	dna_extract|control_extraction_output|20250714_16S|e8294_FPosCtrl1|374	84252d298c4bda8643ba52ed436f68d0ea02d4687deb3f4af202dceb666fd2a8	20250714_16S|e8294_FPosCtrl1|374:DNA	DNA extract of 20250714_16S|e8294_FPosCtrl1|374	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	12	confirmed
https://rubalkhali.science/kb/RAK_CTL_552dd88a1069623841993c8b18825d651b4891ecdbc89c6ab3a708a250b2a196	amplicon_library	facility_sample_id	e8294_FPosCtrl1	control-key-v1	amplicon_library|facility_sample_id|e8294_FPosCtrl1	552dd88a1069623841993c8b18825d651b4891ecdbc89c6ab3a708a250b2a196	e8294_FPosCtrl1	16S amplicon library for e8294_FPosCtrl1	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	12	confirmed
https://rubalkhali.science/kb/RAK_CTL_ff128078fad548172ac2703a1f22030af6e67faa1f867f76ca309cb4eb805650	laboratory_process	amplicon_pcr	e8294_FPosCtrl1	control-key-v1	laboratory_process|amplicon_pcr|e8294_FPosCtrl1	ff128078fad548172ac2703a1f22030af6e67faa1f867f76ca309cb4eb805650	e8294_FPosCtrl1:PCR	amplicon PCR process for e8294_FPosCtrl1	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	12	confirmed
https://rubalkhali.science/kb/RAK_CTL_5e02d8093d6602cf5d10ff83358ce1e382bfb1f20339ec700411348189eeae8f	sequencing_run	run_accession_or_facility_sample	IBEX:e8294_FPosCtrl1	control-key-v1	sequencing_run|run_accession_or_facility_sample|IBEX:e8294_FPosCtrl1	5e02d8093d6602cf5d10ff83358ce1e382bfb1f20339ec700411348189eeae8f	IBEX:e8294_FPosCtrl1	control sequencing assay for e8294_FPosCtrl1	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	12	confirmed
https://rubalkhali.science/kb/RAK_CTL_64e292cd82ae12698955d672ae58edcf1e6fa4c51b423d36a95805d5459ad8b4	fastq_dataset	run_accession_or_facility_sample	IBEX:e8294_FPosCtrl1	control-key-v1	fastq_dataset|run_accession_or_facility_sample|IBEX:e8294_FPosCtrl1	64e292cd82ae12698955d672ae58edcf1e6fa4c51b423d36a95805d5459ad8b4	IBEX:e8294_FPosCtrl1	control-derived FASTQ dataset for e8294_FPosCtrl1	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	12	confirmed
https://rubalkhali.science/kb/RAK_CTL_1ab9d12b9d9461e7d1a005e141f5db0b5bef0d7b82b997357cdb1d73e271dcdc	control_role	material_and_role	https://rubalkhali.science/kb/RAK_CTL_69505ea144df7565015b1efb498082949cb5b596a6740d153c0a2f3143e14f61|positive_microbiome_control	control-key-v1	control_role|material_and_role|https://rubalkhali.science/kb/RAK_CTL_69505ea144df7565015b1efb498082949cb5b596a6740d153c0a2f3143e14f61|positive_microbiome_control	1ab9d12b9d9461e7d1a005e141f5db0b5bef0d7b82b997357cdb1d73e271dcdc	e8294_FPosCtrl1:positive_microbiome_control	positive microbiome control for e8294_FPosCtrl1	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv		confirmed
https://rubalkhali.science/kb/RAK_CTL_3441bb54f997ca7fa626e3e3b72b13c84e174cd2e818c1552ab0c6de178735c5	control_material	assay_sample_and_index	20250714_16S|e8649_NegCtrl3|680	control-key-v1	control_material|assay_sample_and_index|20250714_16S|e8649_NegCtrl3|680	3441bb54f997ca7fa626e3e3b72b13c84e174cd2e818c1552ab0c6de178735c5	e8649_NegCtrl3	16S negative control e8649_NegCtrl3	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	13	confirmed
https://rubalkhali.science/kb/RAK_CTL_474d3708a01d63b1a10b86c04703db474d443b097d1bf2006f52979e6274e589	metadata_disposition	disposition_tuple	https://rubalkhali.science/kb/RAK_CTL_3441bb54f997ca7fa626e3e3b72b13c84e174cd2e818c1552ab0c6de178735c5|negative_control_processing_stage|unresolved|data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	control-key-v1	metadata_disposition|disposition_tuple|https://rubalkhali.science/kb/RAK_CTL_3441bb54f997ca7fa626e3e3b72b13c84e174cd2e818c1552ab0c6de178735c5|negative_control_processing_stage|unresolved|data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	474d3708a01d63b1a10b86c04703db474d443b097d1bf2006f52979e6274e589	64c85113c08a2b6cd1ecd7492a738903d34f8cc80410c3e3efc0e3b839408084	unresolved: negative_control_processing_stage	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv		confirmed
https://rubalkhali.science/kb/RAK_CTL_cc3a7825745f0da937e25ac759d5f9cfb27e5f73bbec815a44db3efad77d1958	amplicon_library	facility_sample_id	e8649_NegCtrl3	control-key-v1	amplicon_library|facility_sample_id|e8649_NegCtrl3	cc3a7825745f0da937e25ac759d5f9cfb27e5f73bbec815a44db3efad77d1958	e8649_NegCtrl3	16S amplicon library for e8649_NegCtrl3	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	13	confirmed
https://rubalkhali.science/kb/RAK_CTL_1cdb772101e4ccfede5467d6236b488e14f6e9a83c200c362c4ca9d8346e1975	laboratory_process	amplicon_pcr	e8649_NegCtrl3	control-key-v1	laboratory_process|amplicon_pcr|e8649_NegCtrl3	1cdb772101e4ccfede5467d6236b488e14f6e9a83c200c362c4ca9d8346e1975	e8649_NegCtrl3:PCR	amplicon PCR process for e8649_NegCtrl3	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	13	confirmed
https://rubalkhali.science/kb/RAK_CTL_be16f2659a0c9302fd8bc5fc89a9178054a7f7f56367906df3958a1202ee9353	sequencing_run	run_accession_or_facility_sample	IBEX:e8649_NegCtrl3	control-key-v1	sequencing_run|run_accession_or_facility_sample|IBEX:e8649_NegCtrl3	be16f2659a0c9302fd8bc5fc89a9178054a7f7f56367906df3958a1202ee9353	IBEX:e8649_NegCtrl3	control sequencing assay for e8649_NegCtrl3	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	13	confirmed
https://rubalkhali.science/kb/RAK_CTL_bf507ad600a5193f9c940ba35d6bc75d210ea1d4fdd1e7805640639b89484031	fastq_dataset	run_accession_or_facility_sample	IBEX:e8649_NegCtrl3	control-key-v1	fastq_dataset|run_accession_or_facility_sample|IBEX:e8649_NegCtrl3	bf507ad600a5193f9c940ba35d6bc75d210ea1d4fdd1e7805640639b89484031	IBEX:e8649_NegCtrl3	control-derived FASTQ dataset for e8649_NegCtrl3	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	13	confirmed
https://rubalkhali.science/kb/RAK_CTL_bb5341d1297434d69f5555676c25f708edc912a6c2448acc8314985690268167	control_role	material_and_role	https://rubalkhali.science/kb/RAK_CTL_3441bb54f997ca7fa626e3e3b72b13c84e174cd2e818c1552ab0c6de178735c5|negative_microbiome_control	control-key-v1	control_role|material_and_role|https://rubalkhali.science/kb/RAK_CTL_3441bb54f997ca7fa626e3e3b72b13c84e174cd2e818c1552ab0c6de178735c5|negative_microbiome_control	bb5341d1297434d69f5555676c25f708edc912a6c2448acc8314985690268167	e8649_NegCtrl3:negative_microbiome_control	negative microbiome control for e8649_NegCtrl3	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv		confirmed
https://rubalkhali.science/kb/RAK_CTL_d9cb62df3c56a6a4b94f1a3eb29dc22e4f3bdd24cb27d01210f8faa220537f01	control_material	assay_sample_and_index	20250714_16S|e8661_FPosCtrl2|704	control-key-v1	control_material|assay_sample_and_index|20250714_16S|e8661_FPosCtrl2|704	d9cb62df3c56a6a4b94f1a3eb29dc22e4f3bdd24cb27d01210f8faa220537f01	e8661_FPosCtrl2	16S positive control e8661_FPosCtrl2	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	14	confirmed
https://rubalkhali.science/kb/RAK_CTL_4c74e772f632a39e2f74ee7392ebcb3241bfb382dee7d6008b8d7eb6a6961eee	metadata_assertion	claim_tuple	https://rubalkhali.science/kb/RAK_CTL_d9cb62df3c56a6a4b94f1a3eb29dc22e4f3bdd24cb27d01210f8faa220537f01|http://semanticscience.org/resource/SIO_000244|https://rubalkhali.science/kb/RAK_CTL_24320eab3380ef6d405c590160b8d3310c2d641b7621bcef232f6d05cf4c2e60|data/metadata/samples/controls/control_ground_truth.tsv	control-key-v1	metadata_assertion|claim_tuple|https://rubalkhali.science/kb/RAK_CTL_d9cb62df3c56a6a4b94f1a3eb29dc22e4f3bdd24cb27d01210f8faa220537f01|http://semanticscience.org/resource/SIO_000244|https://rubalkhali.science/kb/RAK_CTL_24320eab3380ef6d405c590160b8d3310c2d641b7621bcef232f6d05cf4c2e60|data/metadata/samples/controls/control_ground_truth.tsv	4c74e772f632a39e2f74ee7392ebcb3241bfb382dee7d6008b8d7eb6a6961eee	dc67c14d61638afa319675f219ca40729bb459298ca9dac037600a842d481143	control metadata assertion	data/metadata/samples/controls/control_ground_truth.tsv		confirmed
https://rubalkhali.science/kb/RAK_CTL_202bfe6386228a8109951a3e69152ec88a3879e54f2712e4c405ce0a43caa26e	metadata_disposition	disposition_tuple	https://rubalkhali.science/kb/RAK_CTL_d9cb62df3c56a6a4b94f1a3eb29dc22e4f3bdd24cb27d01210f8faa220537f01|positive_control_product_identity|unresolved|analysis/v3/control_audit/positive_control_expected_taxon_recovery.tsv	control-key-v1	metadata_disposition|disposition_tuple|https://rubalkhali.science/kb/RAK_CTL_d9cb62df3c56a6a4b94f1a3eb29dc22e4f3bdd24cb27d01210f8faa220537f01|positive_control_product_identity|unresolved|analysis/v3/control_audit/positive_control_expected_taxon_recovery.tsv	202bfe6386228a8109951a3e69152ec88a3879e54f2712e4c405ce0a43caa26e	99eabfdb6a98c052620858f953261be4b0fe136afa29db734cdc824799cefb35	unresolved: positive_control_product_identity	analysis/v3/control_audit/positive_control_expected_taxon_recovery.tsv		confirmed
https://rubalkhali.science/kb/RAK_CTL_aa418e80090b969905a9c6d7ab3d832eb58415dc3559f69b69e8c819ff616e2c	laboratory_process	control_extraction	20250714_16S|e8661_FPosCtrl2|704	control-key-v1	laboratory_process|control_extraction|20250714_16S|e8661_FPosCtrl2|704	aa418e80090b969905a9c6d7ab3d832eb58415dc3559f69b69e8c819ff616e2c	20250714_16S|e8661_FPosCtrl2|704:extraction	DNA extraction process for 20250714_16S|e8661_FPosCtrl2|704	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	14	confirmed
https://rubalkhali.science/kb/RAK_CTL_4ddb4b6710a2dfefbfcc82702c0020ba4c84401f395a66c32fe224f5578b2313	dna_extract	control_extraction_output	20250714_16S|e8661_FPosCtrl2|704	control-key-v1	dna_extract|control_extraction_output|20250714_16S|e8661_FPosCtrl2|704	4ddb4b6710a2dfefbfcc82702c0020ba4c84401f395a66c32fe224f5578b2313	20250714_16S|e8661_FPosCtrl2|704:DNA	DNA extract of 20250714_16S|e8661_FPosCtrl2|704	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	14	confirmed
https://rubalkhali.science/kb/RAK_CTL_413a272c8f8f22329bddd18908cb2dfd1d781e90c18ef67ce93ad5404cdef25f	amplicon_library	facility_sample_id	e8661_FPosCtrl2	control-key-v1	amplicon_library|facility_sample_id|e8661_FPosCtrl2	413a272c8f8f22329bddd18908cb2dfd1d781e90c18ef67ce93ad5404cdef25f	e8661_FPosCtrl2	16S amplicon library for e8661_FPosCtrl2	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	14	confirmed
https://rubalkhali.science/kb/RAK_CTL_948f3401b117e1a705907e5628234c49220ac0b486808ebb9beaeb93a4c06836	laboratory_process	amplicon_pcr	e8661_FPosCtrl2	control-key-v1	laboratory_process|amplicon_pcr|e8661_FPosCtrl2	948f3401b117e1a705907e5628234c49220ac0b486808ebb9beaeb93a4c06836	e8661_FPosCtrl2:PCR	amplicon PCR process for e8661_FPosCtrl2	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	14	confirmed
https://rubalkhali.science/kb/RAK_CTL_6dc633ead0208534d93b89deb32c6dad61a158e8dd465b19464ac126d7be9d4c	sequencing_run	run_accession_or_facility_sample	IBEX:e8661_FPosCtrl2	control-key-v1	sequencing_run|run_accession_or_facility_sample|IBEX:e8661_FPosCtrl2	6dc633ead0208534d93b89deb32c6dad61a158e8dd465b19464ac126d7be9d4c	IBEX:e8661_FPosCtrl2	control sequencing assay for e8661_FPosCtrl2	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	14	confirmed
https://rubalkhali.science/kb/RAK_CTL_f23eade157632dbc7d125fea96d718063449099abcfe7074924adb419cfece1c	fastq_dataset	run_accession_or_facility_sample	IBEX:e8661_FPosCtrl2	control-key-v1	fastq_dataset|run_accession_or_facility_sample|IBEX:e8661_FPosCtrl2	f23eade157632dbc7d125fea96d718063449099abcfe7074924adb419cfece1c	IBEX:e8661_FPosCtrl2	control-derived FASTQ dataset for e8661_FPosCtrl2	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	14	confirmed
https://rubalkhali.science/kb/RAK_CTL_8c949c3591bd5839bcee19259bcb670f8a5abad3697b30aef067a3d694b922b1	control_role	material_and_role	https://rubalkhali.science/kb/RAK_CTL_d9cb62df3c56a6a4b94f1a3eb29dc22e4f3bdd24cb27d01210f8faa220537f01|positive_microbiome_control	control-key-v1	control_role|material_and_role|https://rubalkhali.science/kb/RAK_CTL_d9cb62df3c56a6a4b94f1a3eb29dc22e4f3bdd24cb27d01210f8faa220537f01|positive_microbiome_control	8c949c3591bd5839bcee19259bcb670f8a5abad3697b30aef067a3d694b922b1	e8661_FPosCtrl2:positive_microbiome_control	positive microbiome control for e8661_FPosCtrl2	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv		confirmed
https://rubalkhali.science/kb/RAK_CTL_cabb4cc0a86d1157ea1b222c1ab77222f85707d6f060f17109b766016ebffb16	control_material	assay_sample_and_index	20250714_16S|e8667_PCRCtrl|728	control-key-v1	control_material|assay_sample_and_index|20250714_16S|e8667_PCRCtrl|728	cabb4cc0a86d1157ea1b222c1ab77222f85707d6f060f17109b766016ebffb16	e8667_PCRCtrl	16S negative control e8667_PCRCtrl	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	15	confirmed
https://rubalkhali.science/kb/RAK_CTL_feb8b63d3f2fed853bd78bd796eb3b599bcf00095c74a93283116e604f6c9e9e	amplicon_library	facility_sample_id	e8667_PCRCtrl	control-key-v1	amplicon_library|facility_sample_id|e8667_PCRCtrl	feb8b63d3f2fed853bd78bd796eb3b599bcf00095c74a93283116e604f6c9e9e	e8667_PCRCtrl	16S amplicon library for e8667_PCRCtrl	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	15	confirmed
https://rubalkhali.science/kb/RAK_CTL_bca070996e6d120dcaaf58ce1c3f39385bdce9637cf073bda19224e77776d0ea	laboratory_process	amplicon_pcr	e8667_PCRCtrl	control-key-v1	laboratory_process|amplicon_pcr|e8667_PCRCtrl	bca070996e6d120dcaaf58ce1c3f39385bdce9637cf073bda19224e77776d0ea	e8667_PCRCtrl:PCR	amplicon PCR process for e8667_PCRCtrl	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	15	confirmed
https://rubalkhali.science/kb/RAK_CTL_5a5e2b25204ffdfd25d5576f61e9817bd2852b34879bc30bf7a5f6e65a004175	sequencing_run	run_accession_or_facility_sample	IBEX:e8667_PCRCtrl	control-key-v1	sequencing_run|run_accession_or_facility_sample|IBEX:e8667_PCRCtrl	5a5e2b25204ffdfd25d5576f61e9817bd2852b34879bc30bf7a5f6e65a004175	IBEX:e8667_PCRCtrl	control sequencing assay for e8667_PCRCtrl	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	15	confirmed
https://rubalkhali.science/kb/RAK_CTL_6aaad0d50a4c2ba4807501d4205bf477a92c8a3482dba0ed9a9cbd5559435e01	fastq_dataset	run_accession_or_facility_sample	IBEX:e8667_PCRCtrl	control-key-v1	fastq_dataset|run_accession_or_facility_sample|IBEX:e8667_PCRCtrl	6aaad0d50a4c2ba4807501d4205bf477a92c8a3482dba0ed9a9cbd5559435e01	IBEX:e8667_PCRCtrl	control-derived FASTQ dataset for e8667_PCRCtrl	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	15	confirmed
https://rubalkhali.science/kb/RAK_CTL_8d539b3cd1603a66df669eb3420a0703bf591925ff271d0de40cfa38fb3e0d2b	control_role	material_and_role	https://rubalkhali.science/kb/RAK_CTL_cabb4cc0a86d1157ea1b222c1ab77222f85707d6f060f17109b766016ebffb16|pcr_blank	control-key-v1	control_role|material_and_role|https://rubalkhali.science/kb/RAK_CTL_cabb4cc0a86d1157ea1b222c1ab77222f85707d6f060f17109b766016ebffb16|pcr_blank	8d539b3cd1603a66df669eb3420a0703bf591925ff271d0de40cfa38fb3e0d2b	e8667_PCRCtrl:pcr_blank	pcr blank for e8667_PCRCtrl	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv		confirmed
https://rubalkhali.science/kb/RAK_CTL_6d596ebe4d6cb5b44c7db75578840677ef2909fa6dad18571a07fb289c2d0cb1	control_material	assay_sample_and_index	20250714_16S|e8672_FNegCtrl1|751	control-key-v1	control_material|assay_sample_and_index|20250714_16S|e8672_FNegCtrl1|751	6d596ebe4d6cb5b44c7db75578840677ef2909fa6dad18571a07fb289c2d0cb1	e8672_FNegCtrl1	16S negative control e8672_FNegCtrl1	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	16	confirmed
https://rubalkhali.science/kb/RAK_CTL_b22f72e06243e2e3cc7702ca7c2fd5d0f71fcceead1c3f079b7ac00186dbd763	metadata_disposition	disposition_tuple	https://rubalkhali.science/kb/RAK_CTL_6d596ebe4d6cb5b44c7db75578840677ef2909fa6dad18571a07fb289c2d0cb1|negative_control_processing_stage|unresolved|data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	control-key-v1	metadata_disposition|disposition_tuple|https://rubalkhali.science/kb/RAK_CTL_6d596ebe4d6cb5b44c7db75578840677ef2909fa6dad18571a07fb289c2d0cb1|negative_control_processing_stage|unresolved|data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	b22f72e06243e2e3cc7702ca7c2fd5d0f71fcceead1c3f079b7ac00186dbd763	a38a3bc904a85eee6d0191ca2c01a7b9f6324743248069830943a4ee7a41a750	unresolved: negative_control_processing_stage	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv		confirmed
https://rubalkhali.science/kb/RAK_CTL_1f4e6b290d0e4440d51a81e18e61273bf0bea298c8f00bbe43e9cab4bd1f576b	amplicon_library	facility_sample_id	e8672_FNegCtrl1	control-key-v1	amplicon_library|facility_sample_id|e8672_FNegCtrl1	1f4e6b290d0e4440d51a81e18e61273bf0bea298c8f00bbe43e9cab4bd1f576b	e8672_FNegCtrl1	16S amplicon library for e8672_FNegCtrl1	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	16	confirmed
https://rubalkhali.science/kb/RAK_CTL_70c28ae2bd199b65a168069cf64fe7675b29ff098291dc2cfad0187e6a92842d	laboratory_process	amplicon_pcr	e8672_FNegCtrl1	control-key-v1	laboratory_process|amplicon_pcr|e8672_FNegCtrl1	70c28ae2bd199b65a168069cf64fe7675b29ff098291dc2cfad0187e6a92842d	e8672_FNegCtrl1:PCR	amplicon PCR process for e8672_FNegCtrl1	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	16	confirmed
https://rubalkhali.science/kb/RAK_CTL_dee93d230268d0af2b012a35707de3951254bf071a2c40ce73296fe8a080e9f0	sequencing_run	run_accession_or_facility_sample	IBEX:e8672_FNegCtrl1	control-key-v1	sequencing_run|run_accession_or_facility_sample|IBEX:e8672_FNegCtrl1	dee93d230268d0af2b012a35707de3951254bf071a2c40ce73296fe8a080e9f0	IBEX:e8672_FNegCtrl1	control sequencing assay for e8672_FNegCtrl1	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	16	confirmed
https://rubalkhali.science/kb/RAK_CTL_96b49944e233b651d3c95947723aadd7aeb8cb939a74d0633b123f746e3eefec	fastq_dataset	run_accession_or_facility_sample	IBEX:e8672_FNegCtrl1	control-key-v1	fastq_dataset|run_accession_or_facility_sample|IBEX:e8672_FNegCtrl1	96b49944e233b651d3c95947723aadd7aeb8cb939a74d0633b123f746e3eefec	IBEX:e8672_FNegCtrl1	control-derived FASTQ dataset for e8672_FNegCtrl1	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv	16	confirmed
https://rubalkhali.science/kb/RAK_CTL_12c81cbe55ceb0dd037044aa61772b162c14688c12a1b8c20152bb7f5802c91a	control_role	material_and_role	https://rubalkhali.science/kb/RAK_CTL_6d596ebe4d6cb5b44c7db75578840677ef2909fa6dad18571a07fb289c2d0cb1|negative_microbiome_control	control-key-v1	control_role|material_and_role|https://rubalkhali.science/kb/RAK_CTL_6d596ebe4d6cb5b44c7db75578840677ef2909fa6dad18571a07fb289c2d0cb1|negative_microbiome_control	12c81cbe55ceb0dd037044aa61772b162c14688c12a1b8c20152bb7f5802c91a	e8672_FNegCtrl1:negative_microbiome_control	negative microbiome control for e8672_FNegCtrl1	data/metadata/samples/controls/source_snapshots/ibex_20250714_qiime2/controls-metadata.tsv		confirmed
