Trip	Site	Type	richness_hurlbert_25000	shannon	evenness_h_over_log_hurlbert	n_profiles	Date	Latitude	Longitude	sampling_day	longitude_z	sampling_day_z	selected_kernel_weighted_rain_mm	rain_1_to_4_complete_days_mm	rain_1_to_60_complete_days_mm
1	4	Rhizosphere	2527.413274161319	6.411839152720911	0.8196129643405103	3	2023-03-17	19.379571666666667	45.55182694444444	0.0	-1.524224196798872	-1.2279463091673153	10.027898138097665	10.6	14.3
1	4	Surface	1938.928910225052	6.332888782654392	0.8365891648638558	1	2023-03-17	19.379571666666667	45.55182694444444	0.0	-1.524224196798872	-1.2279463091673153	10.027898138097665	10.6	14.3
1	5	Deep	1127.0297403832903	5.7833386086643825	0.8957520863037282	2	2023-03-17	19.407155277777772	45.65950138888888	0.0	-1.4874175488389512	-1.2279463091673153	10.027898138097665	10.6	14.3
1	5	Surface	1952.600717071325	5.790822002809446	0.837866180504443	3	2023-03-17	19.407155277777772	45.65950138888888	0.0	-1.4874175488389512	-1.2279463091673153	10.027898138097665	10.6	14.3
1	6	Deep	3183.993258088441	6.384605330622573	0.8947802963483164	2	2023-03-17	19.405739166666667	45.8161425	0.0	-1.4338724921408121	-1.2279463091673153	10.027898138097665	10.6	14.3
1	6	Rhizosphere	2006.25759725415	5.479554431493815	0.788839577650148	2	2023-03-17	19.405739166666667	45.8161425	0.0	-1.4338724921408121	-1.2279463091673153	10.027898138097665	10.6	14.3
1	6	Surface	1310.0169320036812	5.8918277515774955	0.8241944685177818	2	2023-03-17	19.405739166666667	45.8161425	0.0	-1.4338724921408121	-1.2279463091673153	10.027898138097665	10.6	14.3
1	7	Deep	1609.0409174389688	6.392795668024388	0.866516257043523	2	2023-03-17	19.407005277777778	45.95394361111112	0.0	-1.3867675638421528	-1.2279463091673153	7.346678006925193	8.45	10.389999999999999
1	7	Surface	879.7013378045528	4.255206468029547	0.6347608917929943	2	2023-03-17	19.407005277777778	45.95394361111112	0.0	-1.3867675638421528	-1.2279463091673153	7.346678006925193	8.45	10.389999999999999
1	8	Rhizosphere	1172.2924061301867	5.838476733709411	0.8717019666580902	3	2023-03-17	19.393154166666665	46.11073472222223	0.0	-1.3331712322363778	-1.2279463091673153	7.346678006925193	8.45	10.389999999999999
1	8	Surface	1262.2719397023895	6.104140472266392	0.8721892358699137	2	2023-03-17	19.393154166666665	46.11073472222223	0.0	-1.3331712322363778	-1.2279463091673153	7.346678006925193	8.45	10.389999999999999
1	9	Deep	1753.318858356448	6.538513011802939	0.8773884782093744	2	2023-03-17	19.411200277777777	46.30267361111111	0.0	-1.2675602402354207	-1.2279463091673153	7.346678006925193	8.45	10.389999999999999
1	9	Rhizosphere	1007.9952969046202	5.797722828460501	0.8386202039714333	2	2023-03-17	19.411200277777777	46.30267361111111	0.0	-1.2675602402354207	-1.2279463091673153	7.346678006925193	8.45	10.389999999999999
1	9	Surface	1803.7905299763831	6.1873630024817174	0.8272851712535099	3	2023-03-17	19.411200277777777	46.30267361111111	0.0	-1.2675602402354207	-1.2279463091673153	7.346678006925193	8.45	10.389999999999999
1	10	Deep	2134.779773951885	6.659232384545959	0.8686576068496381	1	2023-03-17	19.420469722222222	46.46079527777778	0.0	-1.21350908120818	-1.2279463091673153	7.346678006925193	8.45	10.389999999999999
1	10	Rhizosphere	1217.5171095420296	6.088738319696741	0.8574003626501139	2	2023-03-17	19.420469722222222	46.46079527777778	0.0	-1.21350908120818	-1.2279463091673153	7.346678006925193	8.45	10.389999999999999
1	10	Surface	2428.6078904286474	6.457927307136321	0.8289788796719224	2	2023-03-17	19.420469722222222	46.46079527777778	0.0	-1.21350908120818	-1.2279463091673153	7.346678006925193	8.45	10.389999999999999
1	11	Deep	1076.5812141743154	5.8891003692377595	0.8465321644133257	2	2023-03-17	19.44435222222222	46.6356325	0.0	-1.153743998399281	-1.2279463091673153	7.419751632618889	8.08	10.620000000000001
1	11	Rhizosphere	2121.7977398440607	5.557777131587343	0.7800919941609346	3	2023-03-17	19.44435222222222	46.6356325	0.0	-1.153743998399281	-1.2279463091673153	7.419751632618889	8.08	10.620000000000001
1	11	Surface	917.4636125265656	5.678883274313884	0.8324839508051107	1	2023-03-17	19.44435222222222	46.6356325	0.0	-1.153743998399281	-1.2279463091673153	7.419751632618889	8.08	10.620000000000001
1	12	Deep	1498.9080963181436	6.082672525658333	0.8405983414687088	2	2023-03-17	19.47793361111111	46.83437333333334	0.0	-1.0858078792439467	-1.2279463091673153	7.419751632618889	8.08	10.620000000000001
1	12	Rhizosphere	1366.3147321501385	6.132785609988525	0.8701269134168632	2	2023-03-17	19.47793361111111	46.83437333333334	0.0	-1.0858078792439467	-1.2279463091673153	7.419751632618889	8.08	10.620000000000001
1	12	Surface	1291.8831899834213	5.376889020849663	0.7495181865326149	3	2023-03-17	19.47793361111111	46.83437333333334	0.0	-1.0858078792439467	-1.2279463091673153	7.419751632618889	8.08	10.620000000000001
1	13	Deep	2166.8265591015506	6.3704847123033295	0.8290483835476397	2	2023-03-17	19.52934611111111	47.05328444444445	0.0	-1.0109768992212003	-1.2279463091673153	7.419751632618889	8.08	10.620000000000001
1	13	Surface	1328.196790252568	5.654056548523213	0.7862053276897617	1	2023-03-17	19.52934611111111	47.05328444444445	0.0	-1.0109768992212003	-1.2279463091673153	7.419751632618889	8.08	10.620000000000001
1	14	Deep	1622.4730090281791	5.704791388152043	0.7793760769393203	3	2023-03-17	19.581338055555555	47.2920225	0.0	-0.9293684208974154	-1.2279463091673153	5.846521499066268	7.25	8.1
1	14	Rhizosphere	597.4488873590617	4.729813389510372	0.7407037698505338	2	2023-03-17	19.581338055555555	47.2920225	0.0	-0.9293684208974154	-1.2279463091673153	5.846521499066268	7.25	8.1
1	14	Surface	1832.7602210913344	5.893253635686056	0.7843471247343423	1	2023-03-17	19.581338055555555	47.2920225	0.0	-0.9293684208974154	-1.2279463091673153	5.846521499066268	7.25	8.1
1	15	Deep	3124.510357096978	7.111274816365418	0.8837095976744636	2	2023-03-17	19.613749722222224	47.47587194444445	0.0	-0.8665226656747277	-1.2279463091673153	5.846521499066268	7.25	8.1
1	15	Rhizosphere	1416.46689150619	5.913226367989616	0.8151349291569489	3	2023-03-17	19.613749722222224	47.47587194444445	0.0	-0.8665226656747277	-1.2279463091673153	5.846521499066268	7.25	8.1
1	15	Surface	1442.2986922242528	6.132545490784553	0.8504285911992181	2	2023-03-17	19.613749722222224	47.47587194444445	0.0	-0.8665226656747277	-1.2279463091673153	5.846521499066268	7.25	8.1
1	16	Deep	1512.4035477561151	6.293553105758303	0.8628041081403754	2	2023-03-17	19.64445583333333	47.62611861111111	0.0	-0.8151634392985456	-1.2279463091673153	5.846521499066268	7.25	8.1
1	16	Rhizosphere	1528.9444904223376	5.227667755987622	0.7325135120530393	3	2023-03-17	19.64445583333333	47.62611861111111	0.0	-0.8151634392985456	-1.2279463091673153	5.846521499066268	7.25	8.1
1	16	Surface	804.7028303664246	4.805189136725123	0.7182136595761904	1	2023-03-17	19.64445583333333	47.62611861111111	0.0	-0.8151634392985456	-1.2279463091673153	5.846521499066268	7.25	8.1
1	17	Deep	1777.8051738126535	6.631193603619146	0.8861838235087177	3	2023-03-17	19.67646	47.82730555555556	0.0	-0.7463911593345617	-1.2279463091673153	4.683044299226107	5.96	6.3
1	17	Rhizosphere	876.6623294606682	5.552827488096427	0.8207860720557931	2	2023-03-17	19.67646	47.82730555555556	0.0	-0.7463911593345617	-1.2279463091673153	4.683044299226107	5.96	6.3
1	17	Surface	1408.565488616048	5.880762123406311	0.8393699981730011	3	2023-03-17	19.67646	47.82730555555556	0.0	-0.7463911593345617	-1.2279463091673153	4.683044299226107	5.96	6.3
1	18	Deep	932.4780642566368	5.753251893919978	0.8413837058050484	1	2023-03-18	19.732518055555555	48.046860555555554	1.0	-0.6713400770231002	-0.29532885916682267	5.8483157671007575	3.57	8.66
1	18	Rhizosphere	715.2116420265198	4.318526546129159	0.6605123609174309	2	2023-03-18	19.732518055555555	48.046860555555554	1.0	-0.6713400770231002	-0.29532885916682267	5.8483157671007575	3.57	8.66
1	18	Surface	487.5603930167889	5.245220086020158	0.8479123886112789	2	2023-03-18	19.732518055555555	48.046860555555554	1.0	-0.6713400770231002	-0.29532885916682267	5.8483157671007575	3.57	8.66
1	19	Deep	964.2620454588297	5.551485243515163	0.8174208231888341	2	2023-03-18	19.81231916666667	48.24049472222222	1.0	-0.605149583612283	-0.29532885916682267	5.83544609571601	2.63	9.219999999999999
1	19	Surface	1034.061360970041	4.590575059146284	0.6618937229281823	2	2023-03-18	19.81231916666667	48.24049472222222	1.0	-0.605149583612283	-0.29532885916682267	5.83544609571601	2.63	9.219999999999999
1	20	Deep	1360.1556215762125	5.628468686636971	0.7801694645168376	2	2023-03-18	19.869310833333333	48.42464444444444	1.0	-0.5422011836207875	-0.29532885916682267	5.83544609571601	2.63	9.219999999999999
1	20	Rhizosphere	1849.2704888086687	5.802532037088589	0.7714702978657675	2	2023-03-18	19.869310833333333	48.42464444444444	1.0	-0.5422011836207875	-0.29532885916682267	5.83544609571601	2.63	9.219999999999999
1	20	Surface	749.1284352798424	4.268529229879459	0.6448011365450894	2	2023-03-18	19.869310833333333	48.42464444444444	1.0	-0.5422011836207875	-0.29532885916682267	5.83544609571601	2.63	9.219999999999999
1	21	Deep	1728.727804738846	6.127781067748957	0.8219537405921505	1	2023-03-18	19.9011325	48.48646388888889	1.0	-0.5210692749261571	-0.29532885916682267	4.948977572404103	1.7999999999999998	8.04
1	21	Surface	1682.081153702061	6.172198280167663	0.8333878289488572	3	2023-03-18	19.9011325	48.48646388888889	1.0	-0.5210692749261571	-0.29532885916682267	4.948977572404103	1.7999999999999998	8.04
1	22	Deep	1643.370074496009	6.251087328516189	0.8468083465236766	3	2023-03-18	19.97866972222222	48.63943555555556	1.0	-0.4687785543945281	-0.29532885916682267	4.948977572404103	1.7999999999999998	8.04
1	22	Rhizosphere	1182.8608362023351	5.74794086041552	0.812681051637387	2	2023-03-18	19.97866972222222	48.63943555555556	1.0	-0.4687785543945281	-0.29532885916682267	4.948977572404103	1.7999999999999998	8.04
1	22	Surface	563.4540709488454	5.681170915388341	0.8983154364527355	2	2023-03-18	19.97866972222222	48.63943555555556	1.0	-0.4687785543945281	-0.29532885916682267	4.948977572404103	1.7999999999999998	8.04
1	23	Deep	1427.1225285620235	5.843015289357189	0.8043824287306012	2	2023-03-18	20.04926555555556	48.77333138888888	1.0	-0.42300857781161694	-0.29532885916682267	4.948977572404103	1.7999999999999998	8.04
1	23	Rhizosphere	724.5443706613164	5.02694032621065	0.764566719752855	3	2023-03-18	20.04926555555556	48.77333138888888	1.0	-0.42300857781161694	-0.29532885916682267	4.948977572404103	1.7999999999999998	8.04
1	23	Surface	1312.7679948601588	5.53005955739967	0.7703770334227876	3	2023-03-18	20.04926555555556	48.77333138888888	1.0	-0.42300857781161694	-0.29532885916682267	4.948977572404103	1.7999999999999998	8.04
1	24	Deep	1624.7757609452538	6.239503249277968	0.8439826145074613	2	2023-03-18	20.09273861111111	48.89939527777778	1.0	-0.3799158160821909	-0.29532885916682267	4.948977572404103	1.7999999999999998	8.04
1	24	Surface	610.5599346975857	5.044126433359441	0.7865490261567307	2	2023-03-18	20.09273861111111	48.89939527777778	1.0	-0.3799158160821909	-0.29532885916682267	4.948977572404103	1.7999999999999998	8.04
1	25	Deep	2248.4269287788284	6.343256602433424	0.8221522782354322	2	2023-03-18	20.100259722222223	48.95421972222223	1.0	-0.3611750272471352	-0.29532885916682267	4.948977572404103	1.7999999999999998	8.04
1	25	Rhizosphere	1102.612836170705	5.265009395124739	0.7515603498800987	1	2023-03-18	20.100259722222223	48.95421972222223	1.0	-0.3611750272471352	-0.29532885916682267	4.948977572404103	1.7999999999999998	8.04
1	25	Surface	1596.7501400331544	6.131820444375833	0.8322752693796536	2	2023-03-18	20.100259722222223	48.95421972222223	1.0	-0.3611750272471352	-0.29532885916682267	4.948977572404103	1.7999999999999998	8.04
1	26	Deep	1698.554280725808	6.012921566765936	0.8089775411162666	3	2023-03-18	20.148753888888887	49.07873861111111	1.0	-0.31861039706639754	-0.29532885916682267	3.7429454460710536	1.69	5.9
1	26	Rhizosphere	856.4579107842674	5.283848047538211	0.7838712133090032	2	2023-03-18	20.148753888888887	49.07873861111111	1.0	-0.31861039706639754	-0.29532885916682267	3.7429454460710536	1.69	5.9
1	26	Surface	1446.743034070237	5.78370740820102	0.7948202274631675	3	2023-03-18	20.148753888888887	49.07873861111111	1.0	-0.31861039706639754	-0.29532885916682267	3.7429454460710536	1.69	5.9
1	27	Deep	2309.7013706980174	6.571049931995515	0.85156042369583	3	2023-03-18	20.2038574	49.1959834	1.0	-0.278532292256713	-0.29532885916682267	3.7429454460710536	1.69	5.9
1	27	Rhizosphere	1541.6715125846401	5.324722824326862	0.7254462941101232	2	2023-03-18	20.2038574	49.1959834	1.0	-0.278532292256713	-0.29532885916682267	3.7429454460710536	1.69	5.9
1	27	Surface	1910.1144899023298	5.79496183444069	0.7674679940072815	2	2023-03-18	20.2038574	49.1959834	1.0	-0.278532292256713	-0.29532885916682267	3.7429454460710536	1.69	5.9
1	28	Deep	1224.0547944849068	6.248907394424037	0.8793748851844433	2	2023-03-18	20.24376861111111	49.37088472222222	1.0	-0.21874529797061765	-0.29532885916682267	3.7429454460710536	1.69	5.9
1	28	Rhizosphere	1797.8130737419915	6.073338013807822	0.8164894520536234	2	2023-03-18	20.24376861111111	49.37088472222222	1.0	-0.21874529797061765	-0.29532885916682267	3.7429454460710536	1.69	5.9
1	28	Surface	1538.9620568813073	5.820506225113047	0.8001327886418136	3	2023-03-18	20.24376861111111	49.37088472222222	1.0	-0.21874529797061765	-0.29532885916682267	3.7429454460710536	1.69	5.9
1	29	Deep	1475.566819693655	6.353082982965905	0.8755180471697485	3	2023-03-18	20.2597976	49.5675445	1.0	-0.15152055169130707	-0.29532885916682267	4.286261978317839	2.06	8.31
1	29	Rhizosphere	1437.6660468996467	6.216200982349513	0.8594039058367983	3	2023-03-18	20.2597976	49.5675445	1.0	-0.15152055169130707	-0.29532885916682267	4.286261978317839	2.06	8.31
1	29	Surface	759.6399617491878	5.558463843818879	0.8435590194705483	2	2023-03-18	20.2597976	49.5675445	1.0	-0.15152055169130707	-0.29532885916682267	4.286261978317839	2.06	8.31
1	30	Deep	1051.4789941599647	6.172157290523014	0.8870651001274248	1	2023-03-18	20.269303055555557	49.68367333333333	1.0	-0.11182391700189259	-0.29532885916682267	4.286261978317839	2.06	8.31
1	30	Rhizosphere	1921.5523717464066	6.153294213713623	0.8182181012112575	2	2023-03-18	20.269303055555557	49.68367333333333	1.0	-0.11182391700189259	-0.29532885916682267	4.286261978317839	2.06	8.31
1	30	Surface	1339.0152148409081	5.684746431776925	0.792308793253282	3	2023-03-18	20.269303055555557	49.68367333333333	1.0	-0.11182391700189259	-0.29532885916682267	4.286261978317839	2.06	8.31
1	31	Deep	857.8730645908449	6.0195819534267	0.8912015747893932	1	2023-03-18	20.29462333333333	49.891405	1.0	-0.040814436854787334	-0.29532885916682267	2.4390119682814606	1.2399999999999998	9.079999999999998
1	31	Rhizosphere	856.1593546627095	5.1082510764087505	0.7573982907683758	2	2023-03-18	20.29462333333333	49.891405	1.0	-0.040814436854787334	-0.29532885916682267	2.4390119682814606	1.2399999999999998	9.079999999999998
1	31	Surface	1306.2672449893985	5.982303714390145	0.8358712654705543	2	2023-03-18	20.29462333333333	49.891405	1.0	-0.040814436854787334	-0.29532885916682267	2.4390119682814606	1.2399999999999998	9.079999999999998
1	32	Rhizosphere	1104.0843235012692	5.926404801357702	0.8558570976155729	3	2023-03-18	20.310684166666668	50.09302138888889	1.0	0.028104641270696246	-0.29532885916682267	2.4390119682814606	1.2399999999999998	9.079999999999998
1	33	Deep	1505.9847112303712	5.826290634478485	0.7964930560881464	3	2023-03-18	20.317507777777777	50.30307027777778	1.0	0.09990622378729241	-0.29532885916682267	2.4390119682814606	1.2399999999999998	9.079999999999998
1	33	Rhizosphere	1463.6314846719386	5.356929192538623	0.7349580276982194	2	2023-03-18	20.317507777777777	50.30307027777778	1.0	0.09990622378729241	-0.29532885916682267	2.4390119682814606	1.2399999999999998	9.079999999999998
1	33	Surface	950.0132484085204	6.078781204513758	0.8866453258395821	2	2023-03-18	20.317507777777777	50.30307027777778	1.0	0.09990622378729241	-0.29532885916682267	2.4390119682814606	1.2399999999999998	9.079999999999998
1	34	Deep	1327.6903467798024	5.2189920310867155	0.7258465638618501	2	2023-03-18	20.344394444444443	50.5153725	1.0	0.17247806936086904	-0.29532885916682267	1.4244625124345633	0.8200000000000001	8.8
1	34	Rhizosphere	1089.4217572791435	5.498057749006544	0.7861870870211374	2	2023-03-18	20.344394444444443	50.5153725	1.0	0.17247806936086904	-0.29532885916682267	1.4244625124345633	0.8200000000000001	8.8
1	34	Surface	1845.2226614996082	6.38675798988514	0.8492744877369434	2	2023-03-18	20.344394444444443	50.5153725	1.0	0.17247806936086904	-0.29532885916682267	1.4244625124345633	0.8200000000000001	8.8
1	35	Deep	1876.817057085585	6.288225718704065	0.8363359175446063	2	2023-03-18	20.371795833333334	50.72999222222222	1.0	0.2458421122574722	-0.29532885916682267	1.4244625124345633	0.8200000000000001	8.8
1	35	Rhizosphere	263.91438694813235	5.243250234383668	0.8956031814604046	2	2023-03-18	20.371795833333334	50.72999222222222	1.0	0.2458421122574722	-0.29532885916682267	1.4244625124345633	0.8200000000000001	8.8
1	35	Surface	1696.946387415399	6.183931539149187	0.8354590632339374	2	2023-03-18	20.371795833333334	50.72999222222222	1.0	0.2458421122574722	-0.29532885916682267	1.4244625124345633	0.8200000000000001	8.8
1	36	Deep	1023.1323226286222	5.822798588718195	0.8434412282122605	2	2023-03-19	20.42319	51.14483	2.0	0.38764723719611993	0.63728859083367	0.744889301608439	0.51	7.18
1	36	Surface	1110.031297012562	5.319509169857951	0.8791145285979275	3	2023-03-19	20.42319	51.14483	2.0	0.38764723719611993	0.63728859083367	0.744889301608439	0.51	7.18
1	37	Deep	1789.9186517323355	6.438586561922435	0.8599262680047784	2	2023-03-19	20.454150277777774	51.344883333333335	2.0	0.45603201179329605	0.63728859083367	0.744889301608439	0.51	7.18
1	37	Rhizosphere	1246.7652199530576	5.590505002756235	0.7853151040044692	2	2023-03-19	20.454150277777774	51.344883333333335	2.0	0.45603201179329605	0.63728859083367	0.744889301608439	0.51	7.18
1	37	Surface	1662.9591390463825	6.35379911013621	0.8652910008018047	2	2023-03-19	20.454150277777774	51.344883333333335	2.0	0.45603201179329605	0.63728859083367	0.744889301608439	0.51	7.18
1	38	Deep	1877.6125640879948	6.451015379810903	0.8577158869448109	2	2023-03-19	20.4610275	51.37022472222223	2.0	0.4646945276248073	0.63728859083367	0.744889301608439	0.51	7.18
1	38	Rhizosphere	1663.409526270903	5.111158038454016	0.8290912818556538	2	2023-03-19	20.4610275	51.37022472222223	2.0	0.4646945276248073	0.63728859083367	0.744889301608439	0.51	7.18
1	38	Surface	2094.012956289927	6.612538871122726	0.8663429673180044	2	2023-03-19	20.4610275	51.37022472222223	2.0	0.4646945276248073	0.63728859083367	0.744889301608439	0.51	7.18
1	39	Deep	1234.578915225885	4.236273073912697	0.8133866493148172	2	2023-03-19	20.51023	51.59742	2.0	0.5423573068522225	0.63728859083367	0.061360795087146563	0.0	2.21
1	39	Rhizosphere	929.0501548107455	5.246925145049544	0.7753165037329387	3	2023-03-19	20.51023	51.59742	2.0	0.5423573068522225	0.63728859083367	0.061360795087146563	0.0	2.21
1	39	Surface	900.1926786578451	5.854214328168118	0.8605837078616947	1	2023-03-19	20.51023	51.59742	2.0	0.5423573068522225	0.63728859083367	0.061360795087146563	0.0	2.21
1	40	Deep	1392.8329148774158	5.866352574523278	0.8411362597018801	2	2023-03-19	20.54718	51.82559	2.0	0.6203532780257629	0.63728859083367	0.061360795087146563	0.0	2.21
1	40	Rhizosphere	1070.9707291785237	5.676667236187773	0.8139624660619542	2	2023-03-19	20.54718	51.82559	2.0	0.6203532780257629	0.63728859083367	0.061360795087146563	0.0	2.21
1	41	Rhizosphere	995.4092137418162	5.797500418919494	0.8398335722825427	1	2023-03-19	20.539777222222224	51.94610583333333	2.0	0.6615495328472626	0.63728859083367	0.061360795087146563	0.0	2.21
1	42	Deep	1396.861235306331	6.481842446038048	0.8950369566879343	1	2023-03-19	20.55516	52.12403	2.0	0.7223698342646704	0.63728859083367	0.061360795087146563	0.0	2.21
1	42	Rhizosphere	995.4514429658673	5.572948570055044	0.8091426260037242	2	2023-03-19	20.55516	52.12403	2.0	0.7223698342646704	0.63728859083367	0.061360795087146563	0.0	2.21
1	42	Surface	1381.834878077374	5.778808833682283	0.8052546615148204	3	2023-03-19	20.55516	52.12403	2.0	0.7223698342646704	0.63728859083367	0.061360795087146563	0.0	2.21
1	43	Deep	2024.162169915441	6.4327421528003494	0.8462742223641195	2	2023-03-19	20.56757555555556	52.22413277777778	2.0	0.7565882388312106	0.63728859083367	4.6436177226487936e-10	0.0	1.05
1	43	Rhizosphere	1714.0069434847398	6.424623084712568	0.8627605142614805	1	2023-03-19	20.56757555555556	52.22413277777778	2.0	0.7565882388312106	0.63728859083367	4.6436177226487936e-10	0.0	1.05
1	43	Surface	743.7881701397769	5.761487936954504	0.8795980786658198	2	2023-03-19	20.56757555555556	52.22413277777778	2.0	0.7565882388312106	0.63728859083367	4.6436177226487936e-10	0.0	1.05
1	44	Deep	2269.2598836410834	6.261705428379263	0.8103450309594253	1	2023-03-19	20.56783	52.41036	2.0	0.8202467962935082	0.63728859083367	4.6436177226487936e-10	0.0	1.05
1	44	Rhizosphere	641.0891059958948	5.610178623136055	0.8719725872078835	2	2023-03-19	20.56783	52.41036	2.0	0.8202467962935082	0.63728859083367	4.6436177226487936e-10	0.0	1.05
1	45	Deep	1191.7968038039166	5.966492896615606	0.847811124307447	2	2023-03-19	20.56346	52.46776	2.0	0.8398679942834338	0.63728859083367	4.6436177226487936e-10	0.0	1.05
1	45	Rhizosphere	1029.0924084611363	5.4863804982152296	0.7909513240107374	1	2023-03-19	20.56346	52.46776	2.0	0.8398679942834338	0.63728859083367	4.6436177226487936e-10	0.0	1.05
1	45	Surface	1478.1753576463889	6.127026216817883	0.8394838265907155	1	2023-03-19	20.56346	52.46776	2.0	0.8398679942834338	0.63728859083367	4.6436177226487936e-10	0.0	1.05
1	46	Deep	417.1887898231782	5.055741797306747	0.8379397101280095	1	2023-03-19	20.553746111111117	52.66920777777778	2.0	0.9087294356145886	0.63728859083367	4.6436177226487936e-10	0.0	1.05
1	46	Surface	348.86023350645235	5.148081164849797	0.8793117228895555	1	2023-03-19	20.553746111111117	52.66920777777778	2.0	0.9087294356145886	0.63728859083367	4.6436177226487936e-10	0.0	1.05
1	47	Deep	1453.289107834876	6.407685172457798	0.8892548362750636	2	2023-03-19	20.54181555555556	52.86878583333333	2.0	0.9769517447173712	0.63728859083367	0.016901080789213388	0.0	1.95
1	47	Surface	2269.286725563836	6.76689901457821	0.8757222230109205	1	2023-03-19	20.54181555555556	52.86878583333333	2.0	0.9769517447173712	0.63728859083367	0.016901080789213388	0.0	1.95
1	48	Deep	1066.6676884877236	5.7632927140028745	0.8265991203723645	1	2023-03-19	20.56864833333333	53.09404833333333	2.0	1.0539538372645083	0.63728859083367	0.016901080789213388	0.0	1.95
1	48	Surface	999.3341612055386	5.589313506088121	0.8092140305909976	1	2023-03-19	20.56864833333333	53.09404833333333	2.0	1.0539538372645083	0.63728859083367	0.016901080789213388	0.0	1.95
1	49	Deep	834.6929550123816	5.480517931532357	0.8146968694651023	1	2023-03-19	20.644662222222223	53.28794	2.0	1.1202323526001048	0.63728859083367	0.016901080789213388	0.0	1.95
1	49	Rhizosphere	718.4084377387509	5.900392269910602	0.8971199550275593	1	2023-03-19	20.644662222222223	53.28794	2.0	1.1202323526001048	0.63728859083367	0.016901080789213388	0.0	1.95
1	49	Surface	546.2256833378541	5.291425508085974	0.8409496776781589	2	2023-03-19	20.644662222222223	53.28794	2.0	1.1202323526001048	0.63728859083367	0.016901080789213388	0.0	1.95
1	50	Deep	878.421178026758	5.914031399272205	0.878435424229844	2	2023-03-20	20.71385	53.4123	3.0	1.16274266936016	1.5699060408341627	0.012287463687206993	0.0	1.9500000000000002
1	50	Rhizosphere	1391.9511748366108	6.043761744056281	0.835295769610132	2	2023-03-20	20.71385	53.4123	3.0	1.16274266936016	1.5699060408341627	0.012287463687206993	0.0	1.9500000000000002
1	50	Surface	1403.6820939817862	5.888705784985729	0.8694130995587501	3	2023-03-20	20.71385	53.4123	3.0	1.16274266936016	1.5699060408341627	0.012287463687206993	0.0	1.9500000000000002
1	51	Deep	1325.8637972408947	5.732459912460639	0.8047927641065296	2	2023-03-20	20.7987	53.487	3.0	1.1882775733644704	1.5699060408341627	0.049676215005004534	0.06	3.99
1	51	Rhizosphere	398.687925451963	4.151150836492533	0.6932242436123336	1	2023-03-20	20.7987	53.487	3.0	1.1882775733644704	1.5699060408341627	0.049676215005004534	0.06	3.99
1	51	Surface	736.1298684634135	5.543079820325588	0.8396816306107061	1	2023-03-20	20.7987	53.487	3.0	1.1882775733644704	1.5699060408341627	0.049676215005004534	0.06	3.99
1	52	Deep	557.4605550257522	4.655282501768799	0.7362002367794019	1	2023-03-20	20.851514166666668	53.75788444444444	3.0	1.2808747391629944	1.5699060408341627	0.049676215005004534	0.06	3.99
