endpoint	endpoint_label	candidate_peak_days	estimate_per_mm_at_kernel_peak	classical_standard_error	classical_t	partial_r2	n_analysis_units	n_sites	nuisance_rank
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	0.5	-3.8927257118078566	36.74142543912648	-0.10594922938570685	2.6536504323442953e-05	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	1.0	0.8353900640909777	21.570397165975074	0.038728543459956015	3.545850496709843e-06	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	1.5	1.0717901578564293	19.464835882970736	0.05506289209425649	7.1676131303526755e-06	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	2.0	-0.3483070597690069	19.280548464268264	-0.018065204961078156	7.715162612297238e-07	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	2.5	-2.725822004046764	19.543317943915245	-0.1394759074108724	4.5987314734130067e-05	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	3.0	-5.62333411688798	19.869561352938884	-0.2830124941865533	0.00018931656820860815	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	3.5	-8.743895314591189	20.1641323399321	-0.43363608050097896	0.0004443420712008478	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	4.0	-11.905176068846393	20.414834154137864	-0.5831630068096019	0.0008033236381497896	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	4.5	-14.991996035208153	20.624922312039047	-0.7268873942112801	0.0012475322249293416	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	5.0	-17.921004853647048	20.795836158072177	-0.8617592828404149	0.0017525474442028266	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	5.5	-20.626972635277237	20.92633510935026	-0.9856944623839432	0.002291647808255062	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	6.0	-23.060524458544027	21.014488420875217	-1.0973631142805425	0.002838740842513541	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	6.5	-25.18798928435764	21.05881379770419	-1.1960782561790642	0.003370641004996989	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	7.0	-26.989933790343436	21.058462476395498	-1.2816668748061044	0.0038683582553313504	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	7.5	-28.458604852570865	21.013061699003153	-1.3543292862420389	0.004317467336267629	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	8.0	-29.595425435863795	20.922627234587917	-1.4145176465668028	0.00470789675963718	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	8.5	-30.409247720791612	20.787659551206954	-1.4628509595264185	0.005033479012522632	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	9.0	-30.915391282375733	20.609359327322963	-1.500065615401712	0.005291465746931883	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	9.5	-31.135084655106834	20.38984385327222	-1.5269898523578043	0.005482069688474649	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	10.0	-31.094857196921783	20.13226612765112	-1.5445284201868283	0.005608013576370816	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	10.5	-30.825582166768275	19.840788517699732	-1.55364703067467	0.005674049566734784	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	11.0	-30.361104369592045	19.520413796923787	-1.5553514738697105	0.005686435103017776	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	11.5	-29.73658254660916	19.176712759306895	-1.5506611023402497	0.0056523839604784845	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	12.0	-28.986779278155858	18.815504103082045	-1.5405794667711148	0.005579533597090093	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	12.5	-28.144534091268017	18.442540772365753	-1.5260659818325955	0.005475474402884333	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	13.0	-27.239588859467766	18.063243547460136	-1.50801204600366	0.005347375561132781	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	13.5	-26.29784075251281	17.682504584644693	-1.487223748571771	0.00520172370326787	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	14.0	-25.341012316038473	17.304566677691177	-1.4644118392578866	0.005044172098413562	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	14.5	-24.386670120737513	16.932971591360708	-1.4401884506308227	0.004879484693653643	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	15.0	-23.4484966633041	16.570563812034525	-1.4150693319363348	0.004711552485903587	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	15.5	-22.53671874905703	16.219533736583905	-1.3894800624400456	0.004543458613564944	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	16.0	-21.65860971018308	15.881485218307173	-1.3637647494842864	0.0043775712700263	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	16.5	-20.819003502989716	15.557515018645216	-1.338195944406209	0.0042156480764185674	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	17.0	-20.020779651344863	15.24829491760204	-1.312984813025465	0.004058940410563836	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	17.5	-19.26529571148092	14.954150282690858	-1.2882908990008033	0.003908290487853997	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	18.0	-18.552757192261872	14.675131422416632	-1.2642310762493119	0.0037642173523368227	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	18.5	-17.8825237976153	14.411075948218741	-1.240887485561107	0.003626990320974205	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	19.0	-17.25335622876523	14.161661678043151	-1.218314391418881	0.0034966899634637366	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	19.5	-16.66361053060342	13.926450440961393	-1.1965439866565937	0.0033732575887511548	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	20.0	-16.111387948900397	13.70492360662114	-1.175591226288678	0.003256534639437679	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	20.5	-15.594648165686342	13.496510375905842	-1.1554577984488588	0.003146293526865117	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	21.0	-15.11129309075774	13.30060991864315	-1.1361353489193453	0.003042261393180485	617	60	193
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	21.5	-14.65922743523728	13.116608396287086	-1.1176080730889901	0.0029441381459686705	617	60	193
