reflected	route_shift	max_positive_t_all_endpoints	max_absolute_t_all_endpoints	max_positive_t_richness_hurlbert_25000	max_positive_t_shannon	max_positive_t_evenness_h_over_log_hurlbert
False	22	1.7773514768133631	1.9748867901939746	1.7773514768133631	0.7747358593560145	1.6902826057959865
False	23	2.8435844503212104	2.8435844503212104	1.9658580867874464	2.6485334562370446	2.8435844503212104
False	24	2.867425534234278	2.867425534234278	2.381019026903799	2.3707134401230734	2.867425534234278
False	25	3.036260185159379	3.036260185159379	3.036260185159379	1.943491422705039	1.7555982439990963
False	26	3.145581886089442	3.145581886089442	3.145581886089442	2.1507721830705986	1.815755517348193
False	27	3.6006532127115634	3.6006532127115634	3.6006532127115634	2.0543581248130294	1.4474167047340554
False	28	3.8361384516677135	3.8361384516677135	3.8361384516677135	2.6547040168386085	2.5675271219915006
False	29	4.1040411384435975	4.1040411384435975	4.1040411384435975	2.7814238227999963	2.6355155280368976
False	30	4.4182382135029545	4.4182382135029545	4.4182382135029545	3.4524118482921113	2.68632282096769
False	31	3.9238356099822114	3.9238356099822114	3.9238356099822114	2.978829836816516	2.322518494388285
False	32	3.9169319884130154	3.9169319884130154	3.9169319884130154	2.80374969945329	2.3019262367204596
False	33	3.6932267144405295	3.6932267144405295	3.6932267144405295	2.8434147470154034	2.2149845624618143
False	34	4.052379513769016	4.052379513769016	4.052379513769016	3.246629502249614	2.2251869829867448
False	35	4.213530344009295	4.213530344009295	4.213530344009295	3.6456573897256908	2.4129442681378905
False	36	4.467728015557554	4.467728015557554	4.467728015557554	3.738672090408085	2.4018754948243455
False	37	3.9434783684418884	3.9434783684418884	3.9434783684418884	3.308925343244824	2.167948060346979
False	38	3.589135702029534	3.589135702029534	3.570166768801589	3.589135702029534	2.5399528280530728
False	39	4.272768019477339	4.272768019477339	3.6442024732869167	4.272768019477339	2.8611564452224836
False	40	4.2201920040067025	4.2201920040067025	3.7441502196783154	4.2201920040067025	2.8894023551041506
False	41	3.559737347219825	3.559737347219825	3.342743866766978	3.559737347219825	2.4068462236906174
False	42	3.35272322325312	3.35272322325312	3.2524510868444523	3.35272322325312	2.4669198031450494
False	43	3.103602168774692	3.103602168774692	3.103602168774692	2.7952678932522277	1.4761647639645354
False	44	2.8744848925513815	2.8744848925513815	2.8181346646140097	2.8744848925513815	1.2416980949560688
False	45	3.0290650447967273	3.0290650447967273	2.9505213477558834	3.0290650447967273	1.2728849415064414
False	46	3.0432632316256116	3.0432632316256116	3.0432632316256116	2.6954371250987332	1.242128299829621
False	47	1.736636922567604	2.4364484591357294	1.736636922567604	1.6474471863268487	1.251851037904224
False	48	1.495968331338553	3.0065418280357012	1.4025943451724605	1.495968331338553	1.3580303274333767
False	49	1.792895478396116	2.4566809597267762	1.5201079102649402	1.792895478396116	1.5279883569668138
False	50	1.6221050019087686	2.213583748164629	1.6221050019087686	1.3523984887153093	0.579459491611665
False	51	1.7328677391996556	2.808681722773095	1.7328677391996556	1.490629157626938	0.9318635840601707
False	52	1.6273166816714346	2.1681669775911137	1.6273166816714346	1.3355813226174469	0.8216534280532706
False	53	1.4749979226478527	1.4749979226478527	1.0272762424554678	1.2168000303108872	1.4749979226478527
False	54	1.2385887598133456	1.2385887598133456	0.9986074169569013	1.143160930193516	1.2385887598133456
False	55	2.804074443555863	2.804074443555863	1.2994723810115363	2.629466184326337	2.804074443555863
False	56	1.7218735703790689	1.7218735703790689	1.1647860644207082	1.7218735703790689	1.6420556166150622
False	57	2.3564344342706502	2.3564344342706502	1.6952823714253367	2.3564344342706502	1.5126778595515444
False	58	2.3869424696377433	2.3869424696377433	1.918379887100698	2.3869424696377433	1.7411306735315746
False	59	3.505858927773661	3.505858927773661	2.194664516714874	3.505858927773661	2.4223334436045065
True	0	3.32813368043085	3.32813368043085	2.3515712889301277	2.663391270146329	3.32813368043085
True	1	3.892331949731169	3.892331949731169	2.6044776739365623	3.892331949731169	2.766966034819826
True	2	4.247689437167345	4.247689437167345	4.247689437167345	3.412813214749821	2.9240705723712246
True	3	3.281094109427719	3.281094109427719	3.281094109427719	2.2721165398180747	2.401894251991378
True	4	3.7026787117066218	3.7026787117066218	3.7026787117066218	2.475563866053536	2.075850971244567
True	5	3.6471388866535737	3.6471388866535737	3.6471388866535737	2.2477835396136014	2.0972688834769517
True	6	3.9441584086113552	3.9441584086113552	3.9441584086113552	2.123436336718485	2.0290512025023175
True	7	3.5730124061353625	3.5730124061353625	3.5730124061353625	1.5884460623528636	1.3935410979075247
True	8	2.7491094676601593	2.7491094676601593	2.7491094676601593	1.561166539715588	1.354522076128884
True	9	3.2733097552314288	3.2733097552314288	3.2733097552314288	2.730263423867936	2.223619867863341
True	10	3.689966742910523	3.689966742910523	3.685628860450278	3.689966742910523	3.1918760692737593
True	11	3.4641911137799277	3.4641911137799277	3.4641911137799277	3.1991769135098242	2.811293611819248
True	12	3.6654437751451794	3.6654437751451794	3.6654437751451794	3.395167796000134	2.502015457821469
True	13	3.925363820978782	3.925363820978782	3.925363820978782	3.8178220508671066	2.403600709169683
True	14	4.162525234970005	4.162525234970005	4.162525234970005	4.144432700399827	2.286104627366465
True	15	3.770763313553148	3.770763313553148	3.770763313553148	3.7427561751654124	2.189188220831922
True	16	3.544918955629522	3.544918955629522	3.544918955629522	3.316183772886549	1.6981357497861536
True	17	3.0086386383722363	3.0086386383722363	3.0086386383722363	2.959127616304709	1.49297834700996
True	18	2.9419245800012694	2.9419245800012694	2.9419245800012694	2.7010436208029454	0.8886252252401801
True	19	2.8336651601564817	2.8336651601564817	2.8336651601564817	2.738352734425004	1.2482645486502577
True	20	2.162007133123656	2.162007133123656	2.162007133123656	1.8520693808403235	0.4109721893139569
True	21	1.8744844275491703	2.3878813504705687	1.8744844275491703	1.779065628303836	0.8322550215736639
True	22	2.51446370233861	2.5282097571601407	2.51446370233861	0.9940623559639077	0.4501439699425539
True	23	1.2149319718034481	3.328984008251892	1.1805313366258887	1.2149319718034481	0.6258161580093978
True	24	1.2113166173499514	2.7997087745114504	0.8105589364924376	1.2113166173499514	0.6752072577476755
True	25	1.224847410262032	1.9133034264948467	0.8198075178468855	1.224847410262032	0.38598879671252506
True	26	1.1544636693848978	2.533429800247384	0.4955907381485925	1.1544636693848978	0.8456196709526635
True	27	1.1916526524643036	2.552053111468458	0.4204694198784529	1.1916526524643036	1.107002853789239
True	28	1.8995928174718866	2.4435855501235606	0.17802674453140518	1.4397401545931223	1.8995928174718866
True	29	1.2217450088681556	1.823963266776402	0.6574741388236921	1.0300156302361825	1.2217450088681556
True	30	1.1850230611471753	1.4293055733004523	0.9236214949087078	1.1850230611471753	1.1804491280028622
True	31	0.8261715829167857	1.947862002027632	0.8261715829167857	0.6123512087579975	0.5040470057669887
True	32	1.2723969498843422	3.0281160362533597	1.2723969498843422	1.00336238651542	0.9033591001297494
True	33	1.0464288650491016	3.3870855373193542	1.0464288650491016	0.8916736564993126	0.6414454504865958
True	34	-0.06622139819618135	3.3432494852989856	-0.06622139819618135	-0.26935159980813866	-0.3302118375486888
True	35	0.28781969499616755	3.834535675748341	0.28781969499616755	-0.12172131746729142	-0.3611529874399142
True	36	0.18632659921929923	4.553384139086725	0.18632659921929923	0.1295115624549281	0.019857131151307945
True	37	0.29825265050925953	4.164094462166438	0.0467519837593531	0.29825265050925953	0.2419014437998951
True	38	0.3527718177765636	3.2324209219252236	-0.29626414318313365	0.24975243402519443	0.3527718177765636
True	39	0.411181137915582	3.452646094739599	-0.9708409638367841	-0.05255885519493184	0.411181137915582
True	40	0.2651651315775626	3.9898940533861835	-1.1068063618050719	-0.15334731105755472	0.2651651315775626
True	41	-0.15531075952639117	3.6947923779836764	-0.6510205100277777	-0.22863052748357462	-0.15531075952639117
True	42	0.24274206564595294	3.078050424858257	-2.1844054959715877	-1.2028997593191308	0.24274206564595294
True	43	0.05090843382206759	3.1172874865530282	-2.1286875013586837	-1.8715752969090926	0.05090843382206759
True	44	0.8136696129754686	2.592711313727635	-1.4778822330558055	-0.49786526958117805	0.8136696129754686
True	45	1.652232276902132	2.4039907466713326	-1.5769258603771352	-0.28926970666440016	1.652232276902132
True	46	1.8641472208438268	2.4876817950147716	-1.642641447547628	-0.17556723833852467	1.8641472208438268
True	47	1.9032538630854603	2.037752158811883	-0.6962130931388647	1.5241948607066602	1.9032538630854603
True	48	2.3907471556771798	2.3907471556771798	-0.20593145492101897	1.2093299962247475	2.3907471556771798
True	49	3.230643143084506	3.230643143084506	-0.12908983539565355	1.3023569961747394	3.230643143084506
True	50	3.126473643669628	3.126473643669628	-0.17375199051637266	1.2203372648462192	3.126473643669628
True	51	2.517949298524838	2.517949298524838	0.1687864595832675	1.4225571380520927	2.517949298524838
True	52	2.4672323841291695	2.4672323841291695	-0.11868391509342942	1.554728298830408	2.4672323841291695
True	53	1.1784991216379443	2.871636090652836	0.7040096923116814	0.3964939081084038	1.1784991216379443
True	54	1.320412918569955	1.8448139729258888	1.1308911337093952	0.7805913563778276	1.320412918569955
True	55	1.0963298569390594	1.6973621321924313	1.0963298569390594	0.4100328204588517	1.0715622034639325
True	56	1.1185044617533348	1.1185044617533348	0.8111543266386356	0.203296405486348	1.1185044617533348
True	57	2.768334885519483	2.768334885519483	0.95578059914052	1.1665675557364912	2.768334885519483
True	58	3.519747226866485	3.519747226866485	1.2518819446741303	0.764062437538295	3.519747226866485
True	59	3.0393345289361497	3.0393345289361497	1.5006619493159956	1.7038977359359997	3.0393345289361497
