Trip	Site	Type	elemental_pc1	elemental_pc1_global_sensitivity	shannon	sequencing_depth	Latitude	Longitude	log_sequencing_depth
3	20	Surface	-0.7061303876740372	-0.6750025584678396	6.224859798737388	1273177.0	19.869310833333333	48.42464444444444	14.057026694944526
3	21	Deep	-1.6212610191931904	-1.4715271663612008	6.503654787490077	1201093.0	19.9011325	48.48646388888889	13.99874336610924
3	21	Rhizosphere	-2.7542482556098125	-2.6318556418019243	5.83300751694951	1049598.0	19.9011325	48.48646388888889	13.863918744427606
3	21	Surface	-0.8159037915577018	-0.7369125743383684	4.653830231303908	829736.0	19.9011325	48.48646388888889	13.628864062089797
3	22	Deep	3.1674827765151297	3.0392667586399695	5.911401864401049	1821417.0	19.97866972222222	48.63943555555556	14.415125876574985
3	22	Rhizosphere	-0.30607967933625274	-0.24560778506462336	6.265410884435234	969713.0	19.97866972222222	48.63943555555556	13.784756461643301
3	22	Surface	-1.4904067732308866	-1.3612663574541208	5.760669396396256	890311.0	19.97866972222222	48.63943555555556	13.699327242073645
3	23	Deep	-0.8894342658974774	-0.7395764762522141	6.844643699681723	1323349.0	20.04926555555556	48.77333138888888	14.095676958374392
3	23	Rhizosphere	1.4401666238583155	1.4593492261463066	5.8773581791861504	515891.0	20.04926555555556	48.77333138888888	13.15365272023133
3	23	Surface	1.3577257443230168	1.3498172662079915	6.718785789353255	1377886.0	20.04926555555556	48.77333138888888	14.136061724290562
3	24	Deep	0.19556307161983014	0.29888620148204664	5.916336648968314	692218.0	20.09273861111111	48.89939527777778	13.447657658520916
3	24	Rhizosphere	-2.043306458590272	-1.9399149442751684	5.562917544502213	654862.0	20.09273861111111	48.89939527777778	13.392181332434978
3	24	Surface	2.1105846832945345	1.9232355695459216	5.47264847299843	683910.0	20.09273861111111	48.89939527777778	13.435583071179677
3	25	Deep	-0.9816976707649204	-0.913025114995608	5.722915979398806	949231.0	20.100259722222223	48.95421972222223	13.763408515575573
3	25	Rhizosphere	-1.7098224488291835	-1.6125743729840325	3.8543936690382563	788109.0	20.100259722222223	48.95421972222223	13.577392953006322
3	25	Surface	-1.2057522319712042	-1.09336377322887	4.100230123075389	836252.0	20.100259722222223	48.95421972222223	13.636686477862087
3	26	Deep	0.30244986013633146	0.344428997015982	6.6017360401670375	548248.0	20.148753888888887	49.07873861111111	13.214484842293063
3	26	Rhizosphere	-1.0473820337839237	-1.0002869640920609	5.587947600824328	719682.0	20.148753888888887	49.07873861111111	13.486566116263742
3	26	Surface	-0.6207348744261437	-0.6191032372735773	6.069959087978669	629809.0	20.148753888888887	49.07873861111111	13.353173465579532
3	27	Deep	-0.159614448016625	-0.10361956543438874	5.868424010017013	617633.0	20.2038574	49.1959834	13.333651327990879
