Taxon String	Rank	Name	Mapped ID	Is RAK	Is Inherited
Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Paludibaculum;NA	Phylum	Acidobacteriota	57723	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Paludibaculum;NA	Class	Acidobacteriae	RAK_0010003	True	False
Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Paludibaculum;NA	Order	Bryobacterales	332160	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Paludibaculum;NA	Family	Bryobacteraceae	1962910	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Paludibaculum;NA	Genus	Paludibaculum	1649475	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Paludibaculum;NA	Species	NA	1649475	False	True
Bacteria;Acidobacteriota;Acidobacteriae;Elev-16S-1166;Incertae Sedis;WY65;NA	Kingdom	Bacteria	2	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Elev-16S-1166;Incertae Sedis;WY65;NA	Phylum	Acidobacteriota	57723	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Elev-16S-1166;Incertae Sedis;WY65;NA	Class	Acidobacteriae	RAK_0010003	True	False
Bacteria;Acidobacteriota;Acidobacteriae;Elev-16S-1166;Incertae Sedis;WY65;NA	Order	Elev-16S-1166	RAK_0010005	True	False
Bacteria;Acidobacteriota;Acidobacteriae;Elev-16S-1166;Incertae Sedis;WY65;NA	Family	Incertae Sedis	RAK_0010006	True	False
Bacteria;Acidobacteriota;Acidobacteriae;Elev-16S-1166;Incertae Sedis;WY65;NA	Genus	WY65	RAK_0010007	True	False
Bacteria;Acidobacteriota;Acidobacteriae;Elev-16S-1166;Incertae Sedis;WY65;NA	Species	NA	RAK_0010007	True	True
Bacteria;Acidobacteriota;Acidobacteriae;NA;NA;NA;NA	Kingdom	Bacteria	2	False	False
Bacteria;Acidobacteriota;Acidobacteriae;NA;NA;NA;NA	Phylum	Acidobacteriota	57723	False	False
Bacteria;Acidobacteriota;Acidobacteriae;NA;NA;NA;NA	Class	Acidobacteriae	RAK_0010003	True	False
Bacteria;Acidobacteriota;Acidobacteriae;NA;NA;NA;NA	Order	NA	RAK_0010003	True	True
Bacteria;Acidobacteriota;Acidobacteriae;NA;NA;NA;NA	Family	NA	RAK_0010003	True	True
Bacteria;Acidobacteriota;Acidobacteriae;NA;NA;NA;NA	Genus	NA	RAK_0010003	True	True
Bacteria;Acidobacteriota;Acidobacteriae;NA;NA;NA;NA	Species	NA	RAK_0010003	True	True
Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA;NA	Kingdom	Bacteria	2	False	False
Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA;NA	Phylum	Acidobacteriota	57723	False	False
Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA;NA	Class	Acidobacteriae	RAK_0010003	True	False
Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA;NA	Order	PAUC26f	RAK_0010008	True	False
Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA;NA	Family	NA	RAK_0010008	True	True
Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA;NA	Genus	NA	RAK_0010008	True	True
Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA;NA	Species	NA	RAK_0010008	True	True
Bacteria;Acidobacteriota;Acidobacteriae;Solibacterales;Solibacteraceae;Candidatus Solibacter;NA	Kingdom	Bacteria	2	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Solibacterales;Solibacteraceae;Candidatus Solibacter;NA	Phylum	Acidobacteriota	57723	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Solibacterales;Solibacteraceae;Candidatus Solibacter;NA	Class	Acidobacteriae	RAK_0010003	True	False
Bacteria;Acidobacteriota;Acidobacteriae;Solibacterales;Solibacteraceae;Candidatus Solibacter;NA	Order	Solibacterales	RAK_0010009	True	False
Bacteria;Acidobacteriota;Acidobacteriae;Solibacterales;Solibacteraceae;Candidatus Solibacter;NA	Family	Solibacteraceae	332161	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Solibacterales;Solibacteraceae;Candidatus Solibacter;NA	Genus	Candidatus Solibacter	332162	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Solibacterales;Solibacteraceae;Candidatus Solibacter;NA	Species	NA	332162	False	True
Bacteria;Acidobacteriota;Acidobacteriae;Subgroup 12;NA;NA;NA	Kingdom	Bacteria	2	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Subgroup 12;NA;NA;NA	Phylum	Acidobacteriota	57723	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Subgroup 12;NA;NA;NA	Class	Acidobacteriae	RAK_0010003	True	False
Bacteria;Acidobacteriota;Acidobacteriae;Subgroup 12;NA;NA;NA	Order	Subgroup 12	RAK_0010010	True	False
Bacteria;Acidobacteriota;Acidobacteriae;Subgroup 12;NA;NA;NA	Family	NA	RAK_0010010	True	True
Bacteria;Acidobacteriota;Acidobacteriae;Subgroup 12;NA;NA;NA	Genus	NA	RAK_0010010	True	True
Bacteria;Acidobacteriota;Acidobacteriae;Subgroup 12;NA;NA;NA	Species	NA	RAK_0010010	True	True
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Acidobacteriaceae (Subgroup 1);Granulicella;NA	Kingdom	Bacteria	2	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Acidobacteriaceae (Subgroup 1);Granulicella;NA	Phylum	Acidobacteriota	57723	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Acidobacteriaceae (Subgroup 1);Granulicella;NA	Class	Acidobacteriae	RAK_0010003	True	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Acidobacteriaceae (Subgroup 1);Granulicella;NA	Order	Terriglobales	204433	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Acidobacteriaceae (Subgroup 1);Granulicella;NA	Family	Acidobacteriaceae (Subgroup 1)	RAK_0010011	True	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Acidobacteriaceae (Subgroup 1);Granulicella;NA	Genus	Granulicella	940557	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Acidobacteriaceae (Subgroup 1);Granulicella;NA	Species	NA	940557	False	True
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Acidobacteriaceae (Subgroup 1);Silvibacterium;NA	Kingdom	Bacteria	2	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Acidobacteriaceae (Subgroup 1);Silvibacterium;NA	Phylum	Acidobacteriota	57723	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Acidobacteriaceae (Subgroup 1);Silvibacterium;NA	Class	Acidobacteriae	RAK_0010003	True	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Acidobacteriaceae (Subgroup 1);Silvibacterium;NA	Order	Terriglobales	204433	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Acidobacteriaceae (Subgroup 1);Silvibacterium;NA	Family	Acidobacteriaceae (Subgroup 1)	RAK_0010011	True	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Acidobacteriaceae (Subgroup 1);Silvibacterium;NA	Genus	Silvibacterium	1775468	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Acidobacteriaceae (Subgroup 1);Silvibacterium;NA	Species	NA	1775468	False	True
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Acidobacteriaceae (Subgroup 1);Terracidiphilus;NA	Kingdom	Bacteria	2	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Acidobacteriaceae (Subgroup 1);Terracidiphilus;NA	Phylum	Acidobacteriota	57723	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Acidobacteriaceae (Subgroup 1);Terracidiphilus;NA	Class	Acidobacteriae	RAK_0010003	True	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Acidobacteriaceae (Subgroup 1);Terracidiphilus;NA	Order	Terriglobales	204433	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Acidobacteriaceae (Subgroup 1);Terracidiphilus;NA	Family	Acidobacteriaceae (Subgroup 1)	RAK_0010011	True	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Acidobacteriaceae (Subgroup 1);Terracidiphilus;NA	Genus	Terracidiphilus	1768185	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Acidobacteriaceae (Subgroup 1);Terracidiphilus;NA	Species	NA	1768185	False	True
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Koribacteraceae;Candidatus Koribacter;NA	Kingdom	Bacteria	2	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Koribacteraceae;Candidatus Koribacter;NA	Phylum	Acidobacteriota	57723	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Koribacteraceae;Candidatus Koribacter;NA	Class	Acidobacteriae	RAK_0010003	True	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Koribacteraceae;Candidatus Koribacter;NA	Order	Terriglobales	204433	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Koribacteraceae;Candidatus Koribacter;NA	Family	Koribacteraceae	RAK_0010012	True	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Koribacteraceae;Candidatus Koribacter;NA	Genus	Candidatus Koribacter	RAK_0010013	True	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;Koribacteraceae;Candidatus Koribacter;NA	Species	NA	RAK_0010013	True	True
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;NA;NA;NA	Kingdom	Bacteria	2	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;NA;NA;NA	Phylum	Acidobacteriota	57723	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;NA;NA;NA	Class	Acidobacteriae	RAK_0010003	True	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;NA;NA;NA	Order	Terriglobales	204433	False	False
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;NA;NA;NA	Family	NA	204433	False	True
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;NA;NA;NA	Genus	NA	204433	False	True
Bacteria;Acidobacteriota;Acidobacteriae;Terriglobales;NA;NA;NA	Species	NA	204433	False	True
Bacteria;Acidobacteriota;Aminicenantia;Aminicenantales;Aminicenantaceae;Aminicenans;NA	Kingdom	Bacteria	2	False	False
Bacteria;Acidobacteriota;Aminicenantia;Aminicenantales;Aminicenantaceae;Aminicenans;NA	Phylum	Acidobacteriota	57723	False	False
Bacteria;Acidobacteriota;Aminicenantia;Aminicenantales;Aminicenantaceae;Aminicenans;NA	Class	Aminicenantia	RAK_0010014	True	False
Bacteria;Acidobacteriota;Aminicenantia;Aminicenantales;Aminicenantaceae;Aminicenans;NA	Order	Aminicenantales	RAK_0010015	True	False
Bacteria;Acidobacteriota;Aminicenantia;Aminicenantales;Aminicenantaceae;Aminicenans;NA	Family	Aminicenantaceae	RAK_0010016	True	False
Bacteria;Acidobacteriota;Aminicenantia;Aminicenantales;Aminicenantaceae;Aminicenans;NA	Genus	Aminicenans	RAK_0010017	True	False
Bacteria;Acidobacteriota;Aminicenantia;Aminicenantales;Aminicenantaceae;Aminicenans;NA	Species	NA	RAK_0010017	True	True
Bacteria;Acidobacteriota;AT-s3-28;NA;NA;NA;NA	Kingdom	Bacteria	2	False	False
Bacteria;Acidobacteriota;AT-s3-28;NA;NA;NA;NA	Phylum	Acidobacteriota	57723	False	False
Bacteria;Acidobacteriota;AT-s3-28;NA;NA;NA;NA	Class	AT-s3-28	RAK_0010018	True	False
Bacteria;Acidobacteriota;AT-s3-28;NA;NA;NA;NA	Order	NA	RAK_0010018	True	True
Bacteria;Acidobacteriota;AT-s3-28;NA;NA;NA;NA	Family	NA	RAK_0010018	True	True
Bacteria;Acidobacteriota;AT-s3-28;NA;NA;NA;NA	Genus	NA	RAK_0010018	True	True
Bacteria;Acidobacteriota;AT-s3-28;NA;NA;NA;NA	Species	NA	RAK_0010018	True	True
Bacteria;Acidobacteriota;Blastocatellia;11-24;NA;NA;NA	Kingdom	Bacteria	2	False	False
Bacteria;Acidobacteriota;Blastocatellia;11-24;NA;NA;NA	Phylum	Acidobacteriota	57723	False	False
Bacteria;Acidobacteriota;Blastocatellia;11-24;NA;NA;NA	Class	Blastocatellia	1562566	False	False
Bacteria;Acidobacteriota;Blastocatellia;11-24;NA;NA;NA	Order	11-24	RAK_0010019	True	False
Bacteria;Acidobacteriota;Blastocatellia;11-24;NA;NA;NA	Family	NA	RAK_0010019	True	True
Bacteria;Acidobacteriota;Blastocatellia;11-24;NA;NA;NA	Genus	NA	RAK_0010019	True	True
Bacteria;Acidobacteriota;Blastocatellia;11-24;NA;NA;NA	Species	NA	RAK_0010019	True	True
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Aridibacter;NA	Kingdom	Bacteria	2	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Aridibacter;NA	Phylum	Acidobacteriota	57723	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Aridibacter;NA	Class	Blastocatellia	1562566	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Aridibacter;NA	Order	Blastocatellales	1748771	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Aridibacter;NA	Family	Blastocatellaceae	1748772	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Aridibacter;NA	Genus	Aridibacter	1562564	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Aridibacter;NA	Species	NA	1562564	False	True
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Blastocatella;NA	Kingdom	Bacteria	2	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Blastocatella;NA	Phylum	Acidobacteriota	57723	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Blastocatella;NA	Class	Blastocatellia	1562566	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Blastocatella;NA	Order	Blastocatellales	1748771	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Blastocatella;NA	Family	Blastocatellaceae	1748772	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Blastocatella;NA	Genus	Blastocatella	1281902	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Blastocatella;NA	Species	NA	1281902	False	True
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;JGI 0001001-H03;NA	Kingdom	Bacteria	2	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;JGI 0001001-H03;NA	Phylum	Acidobacteriota	57723	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;JGI 0001001-H03;NA	Class	Blastocatellia	1562566	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;JGI 0001001-H03;NA	Order	Blastocatellales	1748771	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;JGI 0001001-H03;NA	Family	Blastocatellaceae	1748772	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;JGI 0001001-H03;NA	Genus	JGI 0001001-H03	RAK_0010020	True	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;JGI 0001001-H03;NA	Species	NA	RAK_0010020	True	True
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;NA;NA	Kingdom	Bacteria	2	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;NA;NA	Phylum	Acidobacteriota	57723	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;NA;NA	Class	Blastocatellia	1562566	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;NA;NA	Order	Blastocatellales	1748771	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;NA;NA	Family	Blastocatellaceae	1748772	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;NA;NA	Genus	NA	1748772	False	True
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;NA;NA	Species	NA	1748772	False	True
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Stenotrophobacter;NA	Kingdom	Bacteria	2	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Stenotrophobacter;NA	Phylum	Acidobacteriota	57723	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Stenotrophobacter;NA	Class	Blastocatellia	1562566	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Stenotrophobacter;NA	Order	Blastocatellales	1748771	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Stenotrophobacter;NA	Family	Blastocatellaceae	1748772	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Stenotrophobacter;NA	Genus	Stenotrophobacter	1748767	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Stenotrophobacter;NA	Species	NA	1748767	False	True
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Stenotrophobacter;namibiensis	Kingdom	Bacteria	2	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Stenotrophobacter;namibiensis	Phylum	Acidobacteriota	57723	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Stenotrophobacter;namibiensis	Class	Blastocatellia	1562566	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Stenotrophobacter;namibiensis	Order	Blastocatellales	1748771	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Stenotrophobacter;namibiensis	Family	Blastocatellaceae	1748772	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Stenotrophobacter;namibiensis	Genus	Stenotrophobacter	1748767	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Stenotrophobacter;namibiensis	Species	namibiensis	1603871	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Tellurimicrobium;NA	Kingdom	Bacteria	2	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Tellurimicrobium;NA	Phylum	Acidobacteriota	57723	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Tellurimicrobium;NA	Class	Blastocatellia	1562566	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Tellurimicrobium;NA	Order	Blastocatellales	1748771	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Tellurimicrobium;NA	Family	Blastocatellaceae	1748772	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Tellurimicrobium;NA	Genus	Tellurimicrobium	1748764	False	False
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Tellurimicrobium;NA	Species	NA	1748764	False	True
Bacteria;Acidobacteriota;Blastocatellia;DS-100;NA;NA;NA	Kingdom	Bacteria	2	False	False
Bacteria;Acidobacteriota;Blastocatellia;DS-100;NA;NA;NA	Phylum	Acidobacteriota	57723	False	False
Bacteria;Acidobacteriota;Blastocatellia;DS-100;NA;NA;NA	Class	Blastocatellia	1562566	False	False
Bacteria;Acidobacteriota;Blastocatellia;DS-100;NA;NA;NA	Order	DS-100	RAK_0010021	True	False
Bacteria;Acidobacteriota;Blastocatellia;DS-100;NA;NA;NA	Family	NA	RAK_0010021	True	True
Bacteria;Acidobacteriota;Blastocatellia;DS-100;NA;NA;NA	Genus	NA	RAK_0010021	True	True
Bacteria;Acidobacteriota;Blastocatellia;DS-100;NA;NA;NA	Species	NA	RAK_0010021	True	True
Bacteria;Acidobacteriota;Blastocatellia;NA;NA;NA;NA	Kingdom	Bacteria	2	False	False
Bacteria;Acidobacteriota;Blastocatellia;NA;NA;NA;NA	Phylum	Acidobacteriota	57723	False	False
Bacteria;Acidobacteriota;Blastocatellia;NA;NA;NA;NA	Class	Blastocatellia	1562566	False	False
Bacteria;Acidobacteriota;Blastocatellia;NA;NA;NA;NA	Order	NA	1562566	False	True
Bacteria;Acidobacteriota;Blastocatellia;NA;NA;NA;NA	Family	NA	1562566	False	True
Bacteria;Acidobacteriota;Blastocatellia;NA;NA;NA;NA	Genus	NA	1562566	False	True
Bacteria;Acidobacteriota;Blastocatellia;NA;NA;NA;NA	Species	NA	1562566	False	True
Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;Arenimicrobium;NA	Kingdom	Bacteria	2	False	False
Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;Arenimicrobium;NA	Phylum	Acidobacteriota	57723	False	False
Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;Arenimicrobium;NA	Class	Blastocatellia	1562566	False	False
Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;Arenimicrobium;NA	Order	Pyrinomonadales	3120439	False	False
Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;Arenimicrobium;NA	Family	Pyrinomonadaceae	2048906	False	False
Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;Arenimicrobium;NA	Genus	Arenimicrobium	2048907	False	False
Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;Arenimicrobium;NA	Species	NA	2048907	False	True
Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;Brevitalea;NA	Kingdom	Bacteria	2	False	False
Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;Brevitalea;NA	Phylum	Acidobacteriota	57723	False	False
