SampleID	SoilType	Al	Al2O3	Ba	BaO	Br	Ca	CaO	Ce	CeO2	Cl	Co	CoO	Cr	Cr2O3	Cs	Cu	CuO	Diameter	Eu	Eu2O3	Fe	Fe2O3	Ga	Ga2O3	Gd	Gd2O3	K	K2O	La	La2O3	Material	Method	Mg	MgO	Mn	MnO	Mo	MoO3	Mode	Na	Na2O	Nd	Nd2O3	Ni	NiO	P	P2O5	Pr	Pr6O11	S	SO3	Sc	Sc2O3	Si	SiO2	Sm	Sm2O3	Sr	SrO	Ti	TiO2	V	V2O5	Zn	ZnO	Zr	ZrO2
14Sr1	Surface	1.2	2.2	0	0	0	3.45	4.83	0	0	0.066	0	0	0	0	0	0	0		0	0	0.901	1.29	0	0	0	0	1	1.3	0	0			0.4	0.66	0	0	0	0		0.25	0	0.063	0	0	0	0.014	0	0.065	0	0.029	0	0.029	0	20.4	43.6	0	0	0.052	0.062	0.22	0	0.013	0	0	0	0.015	0.021
15Sr1	Surface	1.2	2.3	0	0	0	1.4	2	0.1	0	0.067	0	0	0.004	0	0	0	0		0	0	0.415	0.594	0	0	0	0	0.95	1.1	0.17	0			0.32	0.53	0	0	0	0		0.3	0.41	0.17	0.19	0	0	0	0	0	0	0	0	0	0	21	45	0	0	0.031	0.037	0.12	0	0.026	0	0	0	0	0
16Sr1	Surface	1.3	2.4	0	0	0	0.79	1.1	0.1	0	0.072	0	0	0.004	0	0	0	0		0	0	0.345	0.493	0	0	0	0	0.88	1.1	0.097	0			0.26	0.44	0.03	0.038	0	0		0.26	0	0.082	0	0	0	0	0	0	0	0.044	0	0	0	22.7	48.5	0	0	0.033	0.039	0.064	0	0.018	0	0	0	0	0
17Sr1	Surface	1.1	2.1	0	0	0	1.4	2	0	0	0	0	0	0	0	0	0	0		0	0	0.363	0.519	0	0	0	0	0.94	1.1	0.099	0			0.21	0	0	0	0	0		0.18	0	0	0	0	0	0.042	0	0	0	0.044	0	0.024	0	22	47	0	0	0	0	0.13	0.22	0.01	0	0	0	0.041	0.055
18Sr1	Surface	1.2	2.3	0	0	0	1.3	1.8	0	0	0	0	0	0	0	0	0	0		0	0	0.428	0.612	0	0	0	0	1.3	1.6	0	0			0.32	0.53	0	0	0	0		0.23	0	0	0	0	0	0.043	0	0	0	0.025	0	0	0	21.5	46.1	0	0	0.036	0.042	0.14	0	0	0	0	0	0.01	0.014
19Sr1	Surface	0.83	1.6	0.031	0	0	0.51	0.71	0	0	0	0	0	0	0	0	0	0		0	0	0.22	0.32	0	0	0	0	0.6	0.72	0	0			0.31	0.51	0	0	0	0		0.11	0	0	0	0	0	0.042	0	0	0	0.042	0	0.069	0.11	22.8	48.7	0	0	0.025	0.029	0.076	0.13	0	0	0	0	0	0
20Sr1	Surface	1.1	2.2	0	0	0	2.56	3.58	0	0	0.035	0	0	0.025	0.036	0	0	0		0	0	0.544	0.778	0	0	0	0	0.76	0.91	0	0			0.45	0.74	0	0	0	0		0.33	0.45	0	0	0	0	0.073	0	0	0	0.07	0.17	0	0	21	44.9	0	0	0	0	0.22	0.37	0.065	0.12	0	0	0.033	0.044
21Sr1	Surface	1.3	2.5	0.18	0	0	1.3	1.8	0	0	0	0	0	0.016	0	0	0	0		0	0	0.508	0.726	0	0	0	0	0.99	1.2	0.096	0			0.32	0.54	0	0	0	0		0.45	0.61	0.19	0.22	0	0	0.043	0	0	0	0.043	0	0.028	0	23.7	50.8	0	0	0.03	0.035	0.12	0	0.014	0	0.022	0.027	0.006	0.008
22Sr1	Surface	1.2	2.2	0	0	0	1.1	1.6	0	0	0.031	0	0	0	0	0	0	0		0	0	0.394	0.564	0	0	0	0	0.95	1.1	0.25	0.3			0.28	0	0	0	0	0		0.063	0	0.11	0	0	0	0.085	0	0	0	0.064	0.16	0	0	22.4	47.9	0	0	0.027	0.031	0.087	0	0.045	0.081	0	0	0	0
23Sr1	Surface	1.9	3.5	0.059	0	0	2.1	2.93	0.24	0.3	0.05	0	0	0.077	0.11	0	0	0		0	0	0.887	1.27	0	0	0	0	1.1	1.3	0	0			0.43	0.72	0.046	0.059	0	0		0.34	0.46	0.098	0	0	0	0.043	0	0.014	0	0.04	0	0.028	0	23.1	49.4	0	0	0.024	0.028	0.25	0.41	0.005	0	0	0	0.044	0.059
24Sr1	Surface	1.4	2.6	0.087	0	0	0.62	0.87	0.032	0	0	0	0	0	0	0	0	0		0	0	0.399	0.57	0	0	0	0	0.86	1	0.095	0			0.35	0.57	0	0	0	0		0.25	0	0.12	0	0	0	0.043	0	0	0	0.054	0	0.017	0	23.4	50	0	0	0	0	0.04	0	0.026	0	0	0	0	0
25Sr1	Surface	1	2	0.3	0.33	0	0.67	0.94	0	0	0.009	0	0	0	0	0	0	0		0	0	0.35	0.5	0	0	0	0	0.77	0.93	0.096	0			0.32	0.53	0	0	0	0		0.25	0	0	0	0	0	0.072	0	0	0	0.05	0	0	0	23.2	49.6	0	0	0	0	0.066	0	0.009	0	0	0	0	0
26Sr1	Surface	0.85	1.6	0	0	0	0.36	0	0	0	0.029	0	0	0	0	0	0	0		0	0	0.22	0.32	0	0	0	0	0.59	0.71	0.096	0			0.19	0	0	0	0	0		0.19	0	0	0	0	0	0	0	0	0	0.025	0	0.054	0	23	49.1	0	0	0	0	0.045	0	0.005	0	0	0	0	0
27Sr1	Surface	1.6	3	0	0	0	1.5	2.1	0	0	0.074	0	0	0	0	0	0	0		0	0	0.587	0.839	0	0	0	0	1.2	1.5	0	0			0.36	0.6	0	0	0	0		0.37	0.51	0	0	0	0	0.041	0	0	0	0	0	0	0	21.1	45	0	0	0	0	0.095	0.16	0	0	0	0	0	0
28Sr1	Surface	1.9	3.6	0.11	0	0	4.07	5.7	0	0	0.041	0	0	0	0	0	0	0		0	0	1.03	1.48	0	0	0	0	0.95	1.1	0	0			0.47	0.79	0	0	0	0		0.24	0	0	0	0	0	0.033	0	0	0	0.029	0	0	0	19.7	42.2	0	0	0.044	0.052	0.23	0.39	0.011	0	0	0	0.017	0.024
29Sr1	Surface	1.5	2.8	0	0	0	1.92	2.69	0	0	0	0	0	0.065	0.095	0	0	0		0	0	0.695	0.994	0	0	0	0	0.88	1.1	0.097	0			0.46	0.76	0	0	0	0		0.27	0	0	0	0	0	0.067	0	0	0	0	0	0	0	22.4	48	0	0	0	0	0.28	0.47	0	0	0	0	0.036	0.049
30Sr1	Surface	1.7	3.2	0.06	0	0	2.13	2.98	0.14	0	0.059	0	0	0.018	0	0	0	0		0	0	0.877	1.25	0	0	0	0	1.3	1.6	0	0			0.54	0.9	0	0	0	0		0.38	0	0	0	0	0	0	0	0	0	0	0	0.045	0	22.1	47.2	0	0	0.033	0.039	0.23	0.38	0.041	0	0	0	0.001	0.001
31Sr1	Surface	1.6	3.1	0	0	0	3.41	4.78	0	0	0.066	0	0	0.01	0	0	0.017	0.021		0	0	0.626	0.895	0	0	0	0	0.89	1.1	0	0			0.49	0.81	0	0	0	0		0.33	0.45	0.086	0	0	0	0.041	0	0	0	0.049	0	0	0	20.7	44.3	0	0	0.029	0.034	0.27	0.44	0.018	0	0	0	0	0
32Sr1	Surface	1.7	3.1	0.11	0	0	7.54	10.5	0	0	0	0	0	0	0	0	0	0		0	0	1.24	1.77	0	0	0	0	0.89	1.1	0.11	0			0.59	0.98	0	0	0	0		0.27	0	0	0	0	0	0.04	0	0	0	0.026	0	0	0	18.5	39.7	0	0	0.036	0.042	0.33	0.54	0.026	0	0	0	0.047	0.063
33Sr1	Surface	1.8	3.4	0	0	0	6.06	8.47	0	0	0.064	0	0	0	0	0	0.02	0.025		0	0	1.13	1.62	0	0	0	0	1	1.2	0	0			0.62	1	0	0	0	0		0.52	0.7	0.07	0	0	0	0.056	0	0.11	0	0.069	0.17	0	0	18.9	40.4	0	0	0.031	0.036	0.33	0	0.017	0	0	0	0.11	0.15
34Sr1	Surface	1.1	2.1	0	0	0	2.05	2.88	0	0	0.042	0	0	0	0	0	0	0		0	0	0.576	0.824	0	0	0	0	0.81	0.97	0.2	0			0.35	0.58	0	0	0	0		0.25	0	0	0	0	0	0	0	0	0	0.03	0	0	0	20.1	43.1	0	0	0.029	0.034	0.13	0	0.019	0	0	0	0	0
35Sr1	Surface	1.4	2.6	0.26	0.29	0	4.34	6.07	0	0	0.041	0	0	0.055	0.08	0	0	0		0.12	0	1.02	1.46	0	0	0.071	0	0.96	1.2	0	0			0.58	0.97	0.047	0.061	0	0		0.52	0.7	0.081	0	0	0	0.015	0	0	0	0.039	0	0.03	0	19.2	41.1	0.094	0	0.03	0.036	0.22	0	0.03	0	0	0	0.01	0.014
36Sr1	Surface	1.9	3.5	0.16	0	0	8.35	11.7	0	0	0.003	0	0	0	0	0	0	0		0	0	1.32	1.89	0	0	0	0	0.99	1.2	0	0			0.75	1.2	0	0	0	0		0.48	0.65	0	0	0	0	0	0	0	0	0.069	0	0.053	0	16	34.2	0	0	0.053	0.063	0.33	0.54	0.002	0	0	0	0.03	0.041
37Sr1	Surface	1.8	3.4	0.11	0	0	12.2	17.1	0.049	0	0	0	0	0	0	0	0	0		0	0	1.76	2.52	0	0	0	0	1	1.2	0	0			0.93	1.5	0	0	0	0		0.27	0	0	0	0	0	0	0	0	0	0.061	0.15	0	0	14.7	31.5	0	0	0.087	0.1	0.51	0.84	0	0	0	0	0.063	0.085
38Sr1	Surface	1.7	3.1	0	0	0	9.75	13.6	0.3	0.37	0	0	0	0	0	0	0	0		0	0	1.27	1.82	0	0	0	0	0.93	1.1	0	0			0.79	1.3	0	0	0	0		0.37	0.5	0	0	0	0	0.039	0	0	0	0.078	0.19	0	0	17.5	37.4	0	0	0.049	0.058	0.28	0.47	0.034	0	0	0	0.041	0.056
39Sr1	Surface	1.7	3.2	0.12	0	0	14.4	20.1	0	0	0.031	0	0	0.16	0.24	0	0	0		0	0	2	2.87	0	0	0	0	0.8	0.97	0	0			0.97	1.6	0.091	0.12	0	0		0.29	0	0.15	0	0	0	0.015	0	0.091	0	0.066	0	0	0	14.4	30.9	0.062	0	0.024	0.028	0.52	0.87	0.027	0	0	0	0.05	0.068
40Sr1	Surface	0.82	1.6	0	0	0	4.5	6.3	0	0	3.22	0	0	0.047	0.069	0	0	0		0	0	0.537	0.767	0	0	0	0	0.58	0.7	0.13	0			0.41	0.68	0	0	0	0		1.3	1.7	0	0	0	0	0.071	0	0	0	0.63	1.6	0	0	10.6	22.6	0	0	0.057	0.067	0.16	0.26	0.028	0	0	0	0.009	0.012
41Sr1	Surface	1	1.9	0	0	0	5.64	7.89	0	0	3.12	0	0	0.085	0.12	0	0	0		0.18	0.2	0.784	1.12	0	0	0.056	0	0.88	1.1	0.11	0			0.5	0.83	0.016	0	0	0		1.1	1.5	0	0	0	0	0	0	0.006	0	0.59	1.5	0.033	0	15.6	33.5	0.064	0	0.062	0.073	0.14	0	0.024	0	0	0	0.013	0.018
42Sr1	Surface	1.7	3.2	0.26	0.28	0	9.72	13.6	0	0	0.47	0	0	0.088	0	0	0	0		0	0	1.04	1.49	0	0	0	0	0.97	1.2	0	0			0.92	1.5	0.062	0.081	0	0		0.55	0.74	0	0	0	0	0.08	0	0	0	0.12	0.31	0.1	0.16	16.8	36	0	0	0.051	0.061	0.28	0.47	0.03	0	0	0	0.047	0.063
43Sr1	Surface	1.3	2.5	0	0	0	9.36	13.1	0	0	0.089	0	0	0.099	0	0	0	0		0	0	0.904	1.29	0	0	0	0	0.86	1	0	0			0.75	1.2	0	0	0	0		0.35	0.47	0.12	0	0	0	0.078	0	0	0	0.078	0.2	0	0	16.6	35.5	0	0	0.042	0.049	0.32	0.54	0.02	0	0	0	0.044	0.059
44Sr1	Surface	1.2	2.2	0	0	0	9.95	13.9	0.15	0	0.11	0	0	0	0	0	0	0		0	0	0.968	1.38	0	0	0	0	0.82	0.99	0.12	0			0.71	1.2	0	0	0	0		0.36	0.48	0	0	0	0	0.039	0	0	0	0.049	0	0	0	16.7	35.6	0	0	0.042	0.05	0.3	0	0.017	0	0	0	0.022	0.03
45Sr1	Surface	1.3	2.5	0	0	0	3.16	4.43	0	0	0.065	0	0	0.023	0.033	0	0	0		0	0	0.485	0.694	0	0	0	0	1	1.2	0.1	0			0.57	0.95	0.028	0.037	0	0		0.3	0.41	0.088	0	0	0	0.04	0	0	0	0.11	0.29	0	0	19.4	41.5	0	0	0	0	0.17	0.29	0.009	0	0	0	0.033	0.044
46Sr1	Surface	1.4	2.6	0	0	0	7.81	10.9	0	0	0.15	0	0	0	0	0	0	0		0	0	0.877	1.25	0	0	0	0	0.91	1.1	0.11	0			0.93	1.6	0	0	0	0		0.25	0	0	0	0	0	0.051	0	0	0	0.077	0	0	0	18.9	40.4	0	0	0.04	0.047	0.16	0	0.065	0.12	0	0	0	0
47Sr1	Surface	1	1.9	0.17	0	0	1.7	2.4	0	0	0.093	0	0	0.039	0.057	0	0	0		0	0	0.39	0.558	0	0	0	0	0.71	0.86	0.2	0			0.54	0.9	0	0	0	0		0.32	0.43	0	0	0	0	0.064	0	0	0	0.084	0.21	0	0	20.4	43.7	0	0	0	0	0.1	0.17	0	0	0	0	0	0
48Sr1	Surface	1.3	2.4	0.068	0	0	7.82	10.9	0	0	1.1	0	0	0.038	0	0	0	0		0	0	1.07	1.53	0	0	0	0	0.89	1.1	0	0			0.87	1.4	0.06	0.077	0	0		0.73	0.98	0	0	0	0	0.051	0	0.086	0	0.28	0.69	0.027	0	15.5	33.1	0	0	0.072	0.085	0.27	0	0.019	0	0	0	0.053	0.071
49Sr1	Surface	0.92	1.7	0	0	0	0.42	0.59	0.27	0	0.056	0	0	0.024	0	0	0.016	0.02		0	0	0.366	0.523	0	0	0	0	0.56	0.67	0	0			0.29	0.48	0.023	0.029	0	0		0.25	0	0.16	0	0	0	0.043	0	0	0	0.025	0	0.027	0	23.1	49.3	0	0	0	0	0.097	0.16	0	0	0	0	0	0
50Sr1	Surface	1.1	2	0	0	0	1	1.4	0.13	0	0.11	0	0	0.011	0	0	0	0		0	0	0.462	0.661	0	0	0	0	1.3	1.6	0.22	0			0.33	0.55	0	0	0	0		0.34	0.46	0	0	0	0	0	0	0	0	0.031	0	0	0	20.8	44.6	0	0	0.031	0.037	0.075	0	0.015	0	0	0	0	0
51Sr1	Surface	1.6	3	0.22	0	0	5.78	8.09	0	0	0.47	0	0	0	0	0	0	0		0	0	0.867	1.24	0	0	0	0	1.2	1.4	0.17	0			0.83	1.4	0	0	0	0		0.47	0.63	0	0	0	0	0.032	0	0	0	1	2.6	0.007	0	18.3	39.1	0	0	0.048	0.057	0.21	0.36	0	0	0	0	0.003	0.004
52Sr1	Surface	0.75	1.4	0	0	0	7.66	10.7	0	0	4.11	0	0	0.07	0.1	0	0	0		0	0	1.13	1.62	0	0	0	0	0.94	1.1	0	0			0.89	1.5	0.077	0.1	0	0		1.2	1.6	0.22	0	0	0	0.07	0	0	0	1.69	4.23	0.035	0	9.79	20.9	0	0	0.07	0.083	0.27	0.45	0	0	0	0	0.047	0.064
53Sr1	Surface	0.57	1.1	0	0	0	1	1.4	0	0	0.21	0	0	0	0	0	0	0		0	0	0.22	0.32	0	0	0	0	0.28	0	0	0			0.31	0.51	0	0	0	0		0.082	0	0	0	0	0	0	0	0.065	0	0.059	0	0	0	19.6	42	0	0	0	0	0.086	0.14	0	0	0	0	0	0
54Sr1	Surface	0.83	1.6	0.4	0.45	0	1.2	1.7	0	0	0.86	0	0	0	0	0	0	0		0	0	0.29	0.41	0	0	0	0	0.75	0.9	0	0			0.52	0.87	0	0	0	0		0.39	0	0	0	0	0	0.042	0	0.13	0	0.11	0.27	0	0	21.4	45.8	0	0	0	0	0.087	0	0	0	0	0	0	0
56Sr1	Surface	0.95	1.8	0	0	0	1.4	2	0.045	0	1.1	0	0	0	0	0	0	0		0	0	0.336	0.481	0	0	0	0	0.6	0.72	0	0			0.45	0.74	0	0	0	0		0.45	0	0	0	0	0	0	0	0.054	0	0.021	0	0.028	0	18.5	39.6	0	0	0	0	0.084	0	0.015	0	0	0	0	0
57Sr1	Surface	1.2	2.3	0.25	0	0	2.62	3.67	0	0	2.4	0	0	0	0	0	0	0		0	0	0.36	0.51	0	0	0	0	0.82	0.99	0	0			0.6	1	0	0	0	0		0.9	1.2	0.24	0.28	0	0	0	0	0.056	0	0.19	0.47	0.007	0	21.2	45.4	0	0	0.024	0.028	0.056	0	0.03	0	0	0	0.038	0.051
58Sr1	Surface	1.2	2.3	0	0	0	7.82	10.9	0	0	0.8	0	0	0.11	0.16	0	0	0		0	0	0.988	1.41	0	0	0	0	0.91	1.1	0.31	0.36			1.6	2.7	0	0	0	0		0.54	0.73	0	0	0	0	0.04	0	0	0	0.64	1.6	0	0	18.3	39.1	0	0	0.043	0.051	0.17	0	0.033	0	0	0	0	0
59Sr1	Surface	0.48	0.91	0.59	0.66	0	3.84	5.38	0	0	5.69	0	0	0.003	0	0	0	0		0.11	0	0.29	0.42	0	0	0.085	0	0.49	0.59	0	0			0.39	0.65	0.014	0	0	0		1.3	1.8	0.032	0	0	0	0.034	0	0	0	0.97	2.4	0	0	7.15	15.3	0.08	0	0.16	0.19	0.048	0	0.004	0	0	0	0	0
60Sr1	Surface	1.1	2	0	0	0	3.3	4.62	0	0	2.2	0	0	0.066	0.096	0	0	0		0.14	0	0.371	0.531	0	0	0	0	0.68	0.81	0.19	0			0.47	0.78	0	0	0	0		0.86	1.2	0.16	0	0	0	0.039	0	0	0	0.65	1.6	0.03	0	15.5	33.2	0.011	0	0.05	0.059	0.039	0	0.022	0	0	0	0	0
1PRr1	Rhizosphere	1.7	3.3	0	0	0	8.73	12.2	0	0	0.12	0	0	0.022	0	0	0	0		0	0	1.63	2.33	0	0	0	0	0.86	1	0	0			0.51	0.85	0.061	0.079	0	0		0.032	0	0	0	0	0	0.049	0	0.089	0	0.038	0	0.053	0	14.5	30.9	0.057	0	0.031	0.036	0.41	0.69	0	0	0	0	0.188	0.254
2PRr1	Rhizosphere	1.7	3.2	0.26	0.29	0	2.2	3.07	0	0	0	0	0	0.048	0.07	0	0	0		0	0	0.777	1.11	0	0	0	0	0.74	0.89	0.1	0			0.19	0	0.042	0.054	0	0		0.29	0	0.072	0	0	0	0.034	0	0	0	0.004	0	0.028	0	21.1	45.2	0	0	0	0	0.26	0.43	0.053	0.094	0	0	0.087	0.12
3PRr1	Rhizosphere	1	1.9	0	0	0	0.41	0.57	0	0	0.12	0	0	0.031	0.045	0	0	0		0	0	0.23	0.33	0	0	0	0	0.27	0	0	0			0.26	0.43	0	0	0	0		0.072	0	0	0	0	0	0.049	0	0.087	0	0	0	0.026	0	20.7	44.2	0	0	0	0	0.072	0.12	0	0	0	0	0	0
4PRr1	Rhizosphere	1.1	2.2	0	0	0	0.36	0.51	0.11	0	0.038	0	0	0.019	0.028	0	0	0		0	0	0.25	0.36	0	0	0	0	0.41	0.49	0.095	0			0.22	0.37	0	0	0	0		0.039	0	0.16	0.18	0	0	0.072	0	0	0	0	0	0	0	22.7	48.7	0.16	0	0	0	0.067	0	0	0	0	0	0	0
6PRr1	Rhizosphere	1.2	2.3	0	0	0	1.4	1.9	0	0	0	0	0	0	0	0	0	0		0	0	0.853	1.22	0	0	0	0	0.49	0.59	0.095	0			0.3	0.49	0	0	0	0		0.12	0	0.05	0	0	0	0.072	0	0	0	0.025	0	0	0	23.4	50.1	0	0	0	0	0.22	0.37	0.022	0	0	0	0.099	0.13
7PRr1	Rhizosphere	1.2	2.3	0	0	0	1.7	2.4	0	0	0.009	0	0	0	0	0	0	0		0	0	0.675	0.965	0	0	0	0	0.42	0.51	0.11	0			0.24	0.4	0	0	0	0		0.14	0	0.027	0	0	0	0.082	0	0	0	0	0	0	0	20.3	43.3	0	0	0	0	0.13	0	0.025	0	0	0	0.05	0.068
8PRr1	Rhizosphere	1.2	2.3	0.073	0	0	0.84	1.2	0	0	0.052	0	0	0	0	0.19	0	0		0	0	0.32	0.45	0	0	0	0	0.58	0.7	0	0			0.21	0.34	0	0	0	0		0.14	0	0	0	0	0	0.042	0	0	0	0.025	0	0.027	0	22.3	47.6	0	0	0	0	0.14	0.23	0.005	0	0	0	0	0
9PRr1	Rhizosphere	1.2	2.2	0.059	0	0	1.6	2.3	0	0	0.078	0	0	0	0	0	0	0		0	0	0.652	0.933	0	0	0	0	0.54	0.66	0	0			0.24	0.4	0.027	0.034	0	0		0.33	0.45	0.1	0	0	0	0.028	0	0	0	0.021	0	0.047	0	18.5	39.6	0	0	0.032	0.038	0.098	0.16	0.011	0	0	0	0.011	0.014
10PRr1	Rhizosphere	1.4	2.7	0	0	0	1.3	1.8	0.1	0	0.012	0	0	0.025	0.037	0	0.016	0.02		0	0	0.484	0.692	0	0	0	0	0.55	0.66	0	0			0.18	0.29	0	0	0	0		0.36	0.48	0	0	0	0	0.044	0	0.069	0	0.063	0.16	0	0	25.2	53.8	0	0	0.03	0.035	0.1	0	0.009	0	0.011	0.014	0.007	0.01
11PRr1	Rhizosphere	1.4	2.7	0.18	0	0	2.71	3.79	0	0	0.071	0	0	0	0	0	0	0		0	0	0.675	0.964	0	0	0	0	0.64	0.77	0.17	0			0.35	0.58	0.03	0.039	0	0		0.13	0	0	0	0	0	0.035	0	0	0	0.025	0	0.029	0	23	49.1	0	0	0	0	0.2	0.33	0	0	0	0	0	0
12PRr1	Rhizosphere	0.92	1.7	0	0	0	0.29	0	0.11	0	0	0	0	0	0	0	0	0		0	0	0.25	0.36	0	0	0	0	0.3	0.36	0	0			0.18	0.3	0	0	0	0		0.085	0	0	0	0	0	0.087	0	0	0	0.03	0	0.026	0	22.2	47.4	0	0	0	0	0.052	0	0	0	0	0	0	0
14PRr1	Rhizosphere	1.6	3.1	0	0	0	2.15	3.01	0	0	0.012	0	0	0	0	0	0	0		0	0	0.711	1.02	0	0	0	0	0.91	1.1	0	0			0.21	0	0	0	0	0		0.34	0	0	0	0	0	0.11	0.24	0	0	0.022	0	0.028	0	19.5	41.7	0	0	0.048	0.056	0.21	0.34	0.011	0	0	0	0.026	0.035
15PRr1	Rhizosphere	1.6	2.9	0.38	0.42	0	1.6	2.3	0	0	0.084	0	0	0.039	0.057	0	0	0		0	0	0.537	0.767	0	0	0	0	0.84	1	0	0			0.31	0.52	0.036	0.046	0	0		0.33	0.44	0.13	0.15	0	0	0	0	0	0	0.071	0.18	0	0	22.4	48	0	0	0.057	0.067	0.14	0.23	0.01	0	0	0	0	0
16PRr1	Rhizosphere	1.3	2.5	0	0	0	0.84	1.2	0.17	0	0	0	0	0	0	0	0	0		0	0	0.389	0.556	0	0	0	0	0.83	1	0	0			0.27	0	0	0	0	0		0.13	0	0	0	0	0	0.071	0	0.14	0	0	0	0.027	0	22.2	47.4	0	0	0.033	0.039	0.046	0	0.007	0	0	0	0	0
17PRr1	Rhizosphere	1.2	2.3	0	0	0	1.1	1.5	0	0	0.029	0	0	0.021	0.031	0	0	0		0	0	0.371	0.531	0	0	0	0	0.56	0.68	0.27	0.31			0.26	0.43	0	0	0	0		0.18	0	0	0	0	0	0.043	0	0	0	0.037	0	0	0	23	49.1	0	0	0.039	0.047	0.17	0.29	0.014	0	0	0	0	0
18PRr1	Rhizosphere	1.2	2.2	0.1	0	0	0.99	1.4	0	0	0.031	0	0	0.014	0	0	0	0		0	0	0.484	0.692	0	0	0	0	0.95	1.1	0.17	0			0.27	0.46	0	0	0	0		0	0	0.35	0.4	0	0	0.015	0	0	0	0.025	0	0	0	22.3	47.7	0.1	0	0	0	0.19	0.31	0.043	0.077	0	0	0	0
19PRr1	Rhizosphere	1.2	2.3	0	0	0	0.93	1.3	0.13	0	0.042	0	0	0	0	0	0.016	0.02		0	0	0.381	0.545	0	0	0	0	1.1	1.3	0	0			0.31	0.52	0	0	0	0		0.21	0	0	0	0	0	0.053	0	0	0	0	0	0.028	0	22	47.1	0	0	0	0	0.088	0	0	0	0	0	0	0
20PRr1	Rhizosphere	1.5	2.8	0.05	0	0	0.67	0.94	0	0	0	0	0	0	0	0	0	0		0	0	0.408	0.584	0	0	0	0	0.86	1	0.17	0			0.34	0.56	0.034	0.044	0	0		0.1	0	0.073	0	0	0	0.043	0	0	0	0.028	0	0.027	0	22.9	49	0	0	0	0	0.038	0	0.013	0	0	0	0	0
21PRr1	Rhizosphere	0.8	1.5	0.15	0	0	0.26	0.37	0	0	0.036	0	0	0	0	0	0	0		0	0	0.18	0.26	0	0	0	0	0.61	0.73	0	0			0.29	0.47	0	0	0	0		0.19	0	0.2	0.23	0	0	0	0	0	0	0	0	0	0	23	49.2	0	0	0	0	0.09	0	0.024	0	0	0	0	0
22PRr1	Rhizosphere	1.1	2.2	0	0	0	0.84	1.2	0	0	0.12	0	0	0.033	0.048	0	0	0		0	0	0.32	0.46	0	0	0	0	0.71	0.86	0.096	0			0.29	0.49	0	0	0	0		0.22	0	0	0	0	0	0	0	0	0	0	0	0.055	0	22.9	48.9	0	0	0	0	0.053	0	0	0	0	0	0.03	0.04
23PRr1	Rhizosphere	1.1	2	0	0	0	0.47	0.65	0	0	0.055	0	0	0	0	0	0	0		0	0	0.26	0.37	0	0	0	0	1.1	1.3	0	0			0.22	0.37	0	0	0	0		0.19	0	0	0	0	0	0.033	0	0	0	0.025	0	0	0	24.2	51.7	0	0	0.028	0.033	0.057	0	0.027	0	0	0	0	0
24PRr1	Rhizosphere	1.9	3.5	0.23	0.26	0	1.3	1.8	0	0	0.074	0	0	0.038	0.056	0	0	0		0	0	0.551	0.788	0	0	0	0	1.3	1.6	0	0			0.28	0	0	0	0	0		0.16	0	0	0	0	0	0.033	0	0	0	0.28	0.7	0.048	0	21.8	46.6	0	0	0.045	0.053	0.12	0.2	0.013	0	0	0	0	0
25PRr1	Rhizosphere	1.1	2	0.05	0	0	0.76	1.1	0	0	0.042	0	0	0.012	0	0	0	0		0	0	0.452	0.646	0	0	0	0	0.9	1.1	0	0			0.28	0.46	0	0	0	0		0.25	0	0.083	0	0	0	0	0	0	0	0.052	0	0.046	0	22.6	48.4	0	0	0	0	0.042	0	0.026	0	0	0	0	0
26PRr1	Rhizosphere	2	3.7	0	0	0	0.77	1.1	0	0	0.067	0	0	0	0	0	0	0		0	0	0.731	1.05	0	0	0	0	1.3	1.6	0	0			0.27	0	0	0	0	0		0.18	0	0.092	0	0	0	0	0	0.24	0.29	0	0	0	0	20.9	44.6	0	0	0.04	0.047	0.2	0.34	0.009	0	0	0	0.015	0.02
27PRr1	Rhizosphere	1.5	2.9	0.25	0.28	0	0.71	1	0	0	0.042	0	0	0.048	0.071	0	0	0		0	0	0.659	0.942	0	0	0	0	1.3	1.6	0	0			0.45	0.74	0	0	0	0		0.23	0	0	0	0	0	0.042	0	0.084	0	0.022	0	0.028	0	21	45	0	0	0.047	0.055	0.078	0.13	0	0	0	0	0	0
28PRr1	Rhizosphere	1.1	2	0	0	0	0.42	0.59	0.31	0.37	0.085	0	0	0.04	0.059	0	0	0		0	0	0.338	0.483	0	0	0	0	1.1	1.3	0	0			0.32	0.54	0	0	0	0		0.089	0	0.15	0	0	0	0.043	0	0.073	0	0.003	0	0.027	0	23.6	50.4	0	0	0	0	0.082	0.14	0.013	0	0	0	0	0
29PRr1	Rhizosphere	0.71	1.3	0	0	0	0.4	0.56	0.19	0	0.068	0	0	0.01	0	0	0	0		0	0	0.21	0.3	0	0	0	0	0.55	0.67	0	0			0.26	0.43	0.013	0.016	0	0		0.056	0	0.27	0.31	0	0	0	0	0.2	0	0.066	0.16	0	0	22.4	48	0	0	0	0	0.072	0.12	0.015	0	0	0	0	0
