endpoint	endpoint_label	candidate_peak_days	estimate_per_mm_at_kernel_peak	classical_standard_error	classical_t	partial_r2	n_analysis_units	n_sites	nuisance_rank
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	0.5	-5.2933937050935445	291.3727499162786	-0.018167085654422103	7.952837077043075e-07	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	1.0	225.652002060937	137.19655292374478	1.6447352156606783	0.00647622827773411	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	1.5	176.41558191128885	79.59557767191231	2.2163992909061125	0.01169869123823725	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	2.0	133.39275544013472	57.41064890590658	2.3234845448056047	0.01284157625943757	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	2.5	109.12281568659837	46.89696404636903	2.326863111622833	0.012878467844763054	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	3.0	94.43274940443538	40.9941284453482	2.3035676811699877	0.01262513194647606	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	3.5	84.46062857249062	37.222802019616644	2.2690561696021527	0.012254273145160378	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	4.0	76.90408014364618	34.5536748268175	2.225641137421368	0.01179530287640106	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	4.5	70.68794021006357	32.51407982591175	2.1740716818235026	0.011261110962396908	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	5.0	65.3203842236622	30.87368322891232	2.1157302074827125	0.010671196818845052	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	5.5	60.57650699437681	29.51441918770552	2.0524377121949415	0.010048604363630064	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	6.0	56.34335792150645	28.371176817388314	1.9859365821926134	0.009414013888859424	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	6.5	52.549106513194076	27.403807741125323	1.9175841185870244	0.008782731604998354	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	7.0	49.13474127098408	26.584033911339915	1.8482801156082163	0.00816445415028138	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	7.5	46.04525269199821	25.88951369373882	1.7785290692089708	0.00756442917468421	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	8.0	43.22844930787007	25.30125514182654	1.7085495982532246	0.006984943828151683	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	8.5	40.63602042626764	24.802526381964896	1.6383823083367846	0.006426616011654836	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	9.0	38.224769091090415	24.37840110114579	1.5679768715140978	0.005889330715464226	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	9.5	35.957412334193414	24.015558039059503	1.4972549159886845	0.005372837602485639	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	10.0	33.80289873386497	23.702175627936676	1.4261517281992895	0.004877082436613299	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	10.5	31.736347316417973	23.427859496012836	1.3546413543166054	0.004402348566279121	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	11.0	29.73872115413484	23.183579453664862	1.2827493361657636	0.003949271198775665	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	11.5	27.79632132710125	22.961606766352403	1.2105564566950762	0.0035187719548685614	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	12.0	25.900160521848537	22.75544712180316	1.1381960716136517	0.0031119489104028996	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	12.5	24.045259581311356	22.55976624965518	1.0658470178820616	0.0027299483438028302	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	13.0	22.22990335761412	22.370306182674078	0.9937236967651029	0.0023738377159927895	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	13.5	20.454890065435222	22.183791404694166	0.9220646593849101	0.0020444939775680062	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	14.0	18.722807126547785	21.997825607815635	0.8511208089537602	0.001742516484186928	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	14.5	17.037363739399623	21.81078122097508	0.7811441308216444	0.001468169389121518	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	15.0	15.402805123747346	21.621684997743927	0.7123776488906634	0.0012213544562435707	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	15.5	13.823425844748606	21.43010357978009	0.6450470849702938	0.001001612012894611	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	16.0	12.303190849802863	21.236033028023332	0.5793544789446984	0.0008081454384431764	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	16.5	10.845464157731026	21.03979589647716	0.5154738292659464	0.0006398632494038668	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	17.0	9.452837680014495	20.841948651125247	0.4535486502843937	0.000495432444725206	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	17.5	8.127047187194778	20.64320127881948	0.39369122440972193	0.0003733371460602764	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	18.0	6.868959245380521	20.444349948746627	0.3359832551585546	0.0002719374702510992	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	18.5	5.6786119083887945	20.246222707459307	0.2804775977445228	0.00018952475509208456	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	19.0	4.555292650815688	20.04963748526715	0.227200748849599	0.00012437050662613327	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	19.5	3.4976389289279526	19.85537119884419	0.17615580660267663	7.476758577527662e-05	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	20.0	2.5037493220533227	19.664138447494313	0.1273256557229112	3.9063106797859024e-05	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	20.5	1.571295982831769	19.47657818998893	0.0806761828235015	1.56832395139987e-05	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	21.0	0.6976317781182306	19.293246814914106	0.036159376636334006	3.150593733314017e-06	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	21.5	-0.12011217290347832	19.11461613753546	-0.00628378681733574	9.514692291265843e-08	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	22.0	-0.8849409594374195	18.941075031948508	-0.046720735646987394	5.2597967666712e-06	617	60	201
