endpoint	cluster_definition	n_clusters	estimate_per_mm_at_kernel_peak	standard_error	t	p_two_sided	ci_low	ci_high
richness_hurlbert_25000	site	60	109.12281568657946	46.19096556833969	2.362427681342402	0.01815568337479689	18.590186761503958	199.65544461165496
richness_hurlbert_25000	campaign_rain_grid	82	109.12281568657946	27.78288293516569	3.9276995098467333	8.576226971675011e-05	54.669365746962235	163.5762656261967
shannon	site	60	0.11646130079808309	0.0897558250393737	1.2975347365699592	0.19444726115262811	-0.05945688368176774	0.2923794852779339
shannon	campaign_rain_grid	82	0.11646130079808309	0.04091295287314085	2.8465630715826276	0.004419397363270497	0.0362733866655425	0.19664921493062368
evenness_h_over_log_hurlbert	site	60	0.004096607256086983	0.005497624004260575	0.7451595912911059	0.4561752478838188	-0.006678537792806622	0.014871752304980588
evenness_h_over_log_hurlbert	campaign_rain_grid	82	0.004096607256086983	0.004665175436000929	0.8781250163656583	0.37987587841790693	-0.005046968580035781	0.013240183092209746
