endpoint	endpoint_label	candidate_peak_days	estimate_per_mm_at_kernel_peak	classical_standard_error	classical_t	partial_r2	n_analysis_units	n_sites	nuisance_rank
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	0.5	-17.388123250214647	47.43575001142867	-0.36656157531029526	0.0003236720422335466	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	1.0	-19.257745366014134	29.276663968632022	-0.6577848277606873	0.0010415186371857022	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	1.5	-22.59880663123392	27.437677530366184	-0.8236413816811964	0.0016319951912166489	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	2.0	-26.48411977586491	28.0700476586955	-0.9435010619820127	0.0021404550197632053	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	2.5	-30.68884823213129	29.351966400407214	-1.045546584971068	0.0026272184844774566	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	3.0	-34.99428281468663	30.795237875124474	-1.1363537101609473	0.0031019138650213714	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	3.5	-39.29441250738294	32.27813297568662	-1.2173694351213344	0.0035583491796822206	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	4.0	-43.596269979662274	33.79596942482822	-1.2899843005430778	0.003993767779399739	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	4.5	-47.979542064198576	35.37026966536946	-1.3564935330751713	0.004414342134872178	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	5.0	-52.5601407699483	37.01908700011895	-1.4198119140479994	0.004834026799102447	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	5.5	-57.466588941275546	38.75098300062741	-1.482971127218763	0.005271350823373576	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	6.0	-62.822522903700026	40.56520976994277	-1.5486798480763448	0.00574609106925409	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	6.5	-68.72889142709154	42.451674692142284	-1.6189912865749232	0.0062763413539913635	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	7.0	-75.24252830036912	44.38928936605352	-1.6950604385640482	0.0068758410083810334	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	7.5	-82.34998652290476	46.34311805857651	-1.7769625776758589	0.007551210435124688	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	8.0	-89.93797117634581	48.261403933263814	-1.8635589486935074	0.008298870378399072	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	8.5	-97.76587499811	50.07399260129338	-1.9524281951422577	0.00910187883091081	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	9.0	-105.45179957898405	51.69403367756671	-2.0399220582538176	0.009927639270158687	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	9.5	-112.48827960950656	53.024756003658055	-2.12142946215059	0.010728147785807718	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	10.0	-118.3018392644529	53.97198787110635	-2.191911840397215	0.01144455996396454	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	10.5	-122.3557404845807	54.4606804034383	-2.246680349532613	0.012016668878282169	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	11.0	-124.27011718582554	54.450836302323054	-2.282244417621989	0.012395365280806425	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	11.5	-123.91389128193907	53.946944990384516	-2.296958452494862	0.0125536978196657	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	12.0	-121.42817788026764	52.996948867928744	-2.2912295985731785	0.012491936722922745	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	12.5	-117.17338479972038	51.681254059385324	-2.2672318412606645	0.012234817107326025	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	13.0	-111.62896967626719	50.09641757861815	-2.228282481498477	0.011822985121443594	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	13.5	-105.28964719258418	48.33930998177503	-2.178137156535347	0.011302790013087241	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	14.0	-98.59023907184293	46.49574390006735	-2.1204142745568615	0.010717992582243152	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	14.5	-91.86897086173123	44.63470270761974	-2.058240904247089	0.010104933799578676	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	15.0	-85.36218114925919	42.807201380731435	-1.9941079630513474	0.009490906734869124	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	15.5	-79.21743228121406	41.04802452698003	-1.9298719778620785	0.00889464716862755	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	16.0	-73.51365082312842	39.37874403526668	-1.8668358431465288	0.008327838349755548	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	16.5	-68.28119859814431	37.8109434490728	-1.8058581026974798	0.007796860152552264	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	17.0	-63.5186107772911	36.349087163484526	-1.747460960755583	0.007304373565183569	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	17.5	-59.205177891053516	34.99282809649681	-1.6919232057434264	0.006850587025045732	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	18.0	-55.30974938158334	33.738745948362805	-1.6393540372317033	0.0064341924941371574	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	18.5	-51.79655216737047	32.58159603403522	-1.589748768392531	0.0060530201011170836	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	19.0	-48.628837044886374	31.515173100097748	-1.5430293494004494	0.0057044760490173605	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	19.5	-45.771030005512564	30.53288858189464	-1.4990730366943998	0.005385823707847057	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	20.0	-43.18989753193323	29.628142571163007	-1.4577322026919717	0.005094356033512554	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	20.5	-40.85508566490803	28.794552886121263	-1.4188477184030124	0.004827495128459443	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	21.0	-38.73927664866624	28.026087031739653	-1.382257773080982	0.00458284434057119	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	21.5	-36.81812317816602	27.3171296439652	-1.3478035085688347	0.004358210324940139	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	22.0	-35.07006244106845	26.66250811078193	-1.3153324621732279	0.004151606731024272	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	22.5	-33.47607346505564	26.05749189496032	-1.284700522982034	0.003961247161081631	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	23.0	-32.01941601469192	25.497776017251432	-1.255772895370484	0.003785532314801178	617	60	201
