reflected	route_shift	max_positive_t_all_endpoints	max_absolute_t_all_endpoints	max_positive_t_richness_hurlbert_25000	max_positive_t_shannon	max_positive_t_evenness_h_over_log_hurlbert
False	30	4.00842176358717	4.00842176358717	4.00842176358717	3.6289640366531857	2.148932719422641
False	31	3.425993705765072	3.425993705765072	3.425993705765072	2.903983970565581	1.4366167788223472
False	32	3.7396050881953395	3.7396050881953395	3.7396050881953395	2.919198451885385	1.575236319310695
False	33	3.822281160914488	3.822281160914488	3.822281160914488	3.5251859227953197	1.9932728442553682
False	34	3.9130093683104232	3.9130093683104232	3.9130093683104232	3.8772754622104446	2.016867617952148
False	35	3.9218443450028144	3.9218443450028144	3.9218443450028144	3.6234217037410645	1.6487855621137961
False	36	4.063393475117355	4.063393475117355	4.063393475117355	3.56036563710197	1.4196526873381907
False	37	3.9985133824304713	3.9985133824304713	3.96713650993814	3.9985133824304713	1.9649646499377416
False	38	3.9563119300682175	3.9563119300682175	3.690457712268419	3.9563119300682175	2.2019039117749206
False	39	4.516751658007988	4.516751658007988	3.554269771284519	4.516751658007988	2.2236153453082457
False	40	4.544226991258629	4.544226991258629	3.6084966994121963	4.544226991258629	2.2536213721528524
False	41	3.860878790217358	3.860878790217358	3.217733235424086	3.860878790217358	2.231609148878717
False	42	3.439172202699827	3.439172202699827	3.062975010247751	3.439172202699827	1.9980108375902434
False	43	3.1965793006606242	3.1965793006606242	2.8890205034801846	3.1965793006606242	1.4549202509746597
False	44	3.1496273475595813	3.1496273475595813	2.843287937095725	3.1496273475595813	1.2856036220261318
False	45	2.9947305199851155	2.9947305199851155	2.6221405232453225	2.9947305199851155	1.0837682918431675
False	46	2.640811511365522	2.640811511365522	2.607418009240041	2.640811511365522	0.8788962729217633
False	47	1.7565868270586442	1.7565868270586442	1.3332916577084672	1.7565868270586442	1.3145844311715624
False	48	1.534592879485853	1.534592879485853	1.1498745830100763	1.534592879485853	1.517783651864903
False	49	1.9984822856064064	1.9984822856064064	1.389133431947481	1.9984822856064064	1.9963213218605687
False	50	1.661358380911361	1.661358380911361	1.5386816792412834	1.661358380911361	0.987279456912966
False	51	1.7491170129573048	1.7491170129573048	1.366566788632494	1.7491170129573048	1.3970555456111613
False	52	1.814029231173153	1.814029231173153	1.4872921857388375	1.814029231173153	1.3435116465835573
False	53	3.7794670442605502	3.7794670442605502	1.0969306135629322	2.4903186717074077	3.7794670442605502
False	54	3.2619599714484235	3.2619599714484235	1.1247978614423217	2.267032445604715	3.2619599714484235
False	55	4.107973198570869	4.107973198570869	0.7852372297606115	3.2865014279532425	4.107973198570869
False	56	3.165291491659105	3.165291491659105	1.1788286779039299	2.7629034864175606	3.165291491659105
False	57	3.2245136284848512	3.2245136284848512	1.6270516584439845	3.2245136284848512	2.233681678777838
False	58	3.2146724581025046	3.2146724581025046	1.3752220712274592	3.2146724581025046	2.8231335812575
False	59	3.7437297971683585	3.7437297971683585	1.4095691731919977	3.7437297971683585	2.608699236730472
True	0	1.8197440942095118	1.8197440942095118	1.5141940335253838	1.165565762526506	1.8197440942095118
True	1	3.068967003173995	3.068967003173995	1.3627147704676774	3.068967003173995	1.4832414506295375
True	2	3.5579792184393724	3.5579792184393724	3.5579792184393724	2.7958418380921914	1.4261894690931025
True	3	2.8984314260360775	2.8984314260360775	2.8984314260360775	2.2318173687775014	1.6626476508076478
True	4	2.856854463524914	2.856854463524914	2.856854463524914	2.369221745609061	1.4845105803398846
True	5	2.9823621234455877	2.9823621234455877	2.9823621234455877	2.1504297208896808	1.5550840944242983
True	6	3.394331867722728	3.394331867722728	3.394331867722728	2.2369999918153836	1.494000577425313
True	7	3.027450688534208	3.027450688534208	3.027450688534208	1.8187365331115763	0.9475952361312545
True	8	2.7582424723754433	2.7582424723754433	2.7582424723754433	1.828326218289447	1.1645116154980328
True	9	3.3548898765567476	3.3548898765567476	3.3548898765567476	2.8420734227091993	1.732491776558202
True	10	3.799139065302287	3.799139065302287	3.799139065302287	3.6592093755000215	2.3779601247778874
True	11	3.435010128217373	3.435010128217373	3.435010128217373	3.431665861716971	2.490986065911473
True	12	3.600736691074409	3.600736691074409	3.600736691074409	3.4307742048436247	1.6916987778656427
True	13	3.8292144899175726	3.8292144899175726	3.8292144899175726	3.7205062245673752	1.3984789755454816
True	14	3.971095313932238	3.971095313932238	3.971095313932238	3.866800692103695	1.1863199231454111
True	15	3.4640600040501552	3.4640600040501552	3.4640600040501552	3.131704183292678	0.9039808808605679
True	16	3.398420995343544	3.398420995343544	3.398420995343544	3.182446900134573	0.9956728491061438
True	17	2.964751787951202	2.964751787951202	2.964751787951202	2.8899078314027986	0.8798560734001506
True	18	2.9225231496022017	2.9225231496022017	2.9225231496022017	2.4977659104376015	0.19592764617756736
True	19	2.99419756104314	2.99419756104314	2.99419756104314	2.6289948015807685	0.4278378688141722
True	20	2.0711495362667196	2.0711495362667196	2.0711495362667196	1.608565616340118	0.04964620452089343
True	21	1.902592920974992	1.902592920974992	1.902592920974992	1.7872571114862208	0.6617733962986412
True	22	2.1253134884148253	2.1253134884148253	2.1253134884148253	1.0783283883453179	0.4131917300026555
True	23	1.4209276343700785	1.8370250647111401	1.1216977401768762	1.4209276343700785	0.9583185731003955
True	24	1.4159235214577237	1.4295577300748719	0.7893801719509759	1.4159235214577237	0.9684899556530574
True	25	1.5147261011899447	1.5147261011899447	0.7343165300504595	1.5147261011899447	0.7628987817617597
True	26	1.709142286359843	1.709142286359843	0.40003266101202606	1.6842352282440325	1.709142286359843
True	27	1.7742329693322803	1.7742329693322803	0.8819395149228598	1.7742329693322803	1.765572333372149
True	28	3.119725377405391	3.119725377405391	0.16816902697857117	2.320212719909186	3.119725377405391
True	29	2.0580418304834285	2.0580418304834285	-0.06768574494616258	1.7048176193608213	2.0580418304834285
True	30	1.9445525853914214	1.9445525853914214	0.603897490153536	1.4686824402471896	1.9445525853914214
True	31	1.2497865936580153	1.4639605370520203	0.6391479816288616	0.8882301298984615	1.2497865936580153
True	32	1.3410869340125482	2.357891819894646	0.7994051202395487	1.233113794469289	1.3410869340125482
True	33	0.8643832859353725	2.9508884173856207	0.5777793135085317	0.8197448285160797	0.8643832859353725
True	34	0.5364812893361335	2.866343765451291	0.5364812893361335	0.3468389003918506	0.14636861672351006
True	35	0.8917214364096614	3.2820940963528606	0.7628299999707587	0.8917214364096614	0.7047740884624263
True	36	0.808542437587472	3.6968046059272752	0.31581706850652613	0.7035436050337742	0.808542437587472
True	37	0.17338124355741152	3.6317499067029253	0.06463114034910027	0.17338124355741152	-0.12131877933996103
True	38	0.4201471553319468	3.350299426388978	0.4201471553319468	0.35182316533042873	-0.34109680021241284
True	39	0.17798766925368428	3.5004595537608214	0.050187730139206126	0.17798766925368428	-0.17697670026867346
True	40	-0.29760138500458017	3.7117601317232936	-0.8388736430541462	-0.29760138500458017	-0.4673929492588511
True	41	-0.5112766260575194	3.758354163452222	-0.5112766260575194	-0.6509224899198653	-0.8334867366779618
True	42	-0.544786672533156	3.1791009984025846	-1.8644686568764117	-1.8939790555741278	-0.544786672533156
True	43	-0.18106048710724426	3.120398337101462	-2.2924444847146592	-2.1027356223266698	-0.18106048710724426
True	44	-0.11354158841530099	2.806247358867846	-1.6087061980568893	-0.9760490485148507	-0.11354158841530099
True	45	0.4487896841007125	2.6567771494277834	-1.082706413717278	-0.42114630200709635	0.4487896841007125
True	46	0.44309378858329795	2.573674514714182	-1.0188075907919107	-0.36628955576801336	0.44309378858329795
True	47	0.6647347827614726	1.9549622005194698	-0.4479295297837752	0.6647347827614726	0.3423133555520371
True	48	0.46301435773740407	1.6048123037342326	-0.5923531264441279	-0.14737167616009494	0.46301435773740407
True	49	1.5563484518703776	1.5563484518703776	-0.3507160663360682	0.10802148363273102	1.5563484518703776
True	50	1.911823399998902	1.911823399998902	-0.21471211147443567	0.7748204038021201	1.911823399998902
True	51	1.6315775583735515	1.6315775583735515	0.14565153433164113	1.1851444586408986	1.6315775583735515
True	52	1.8325434590071323	1.8325434590071323	-0.18469010688871249	1.2827923696434071	1.8325434590071323
True	53	0.5946734033357385	3.761703130250554	0.5149647693434802	0.24715125591056267	0.5946734033357385
True	54	0.6768397596388257	3.686588319252607	0.6768397596388257	0.6244847947224477	0.6536218885248535
True	55	0.6563975669326108	3.2247505268717513	0.6563975669326108	0.0626649549907664	0.2719578533516311
True	56	0.6063618800767846	2.723699986399357	0.6063618800767846	0.05195569352804577	0.555647317701013
True	57	0.8346850308941326	0.8346850308941326	0.7350833533804243	0.3533501776561863	0.8346850308941326
True	58	3.4239682612053937	3.4239682612053937	0.9194608410476791	2.2540953708065805	3.4239682612053937
True	59	1.9717636985133045	1.9717636985133045	1.3603685796968426	1.6056609337969308	1.9717636985133045
